UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
jh**,"소금 파닭 3개 ＋ 염통 8개 SET/1(염통 4개 선택1(소금 4꼬치),염통 4개 선택2(소금 4꼬치),찍먹 소스 선택(숯불 매운 치킨 소스 （30g）))",지이이이인짜 맛있게 먹었습니다. 특히 염통 최고. 보들보들 쫄깃쫄깃 맛있어요ㅎㅎ,5,5,5,5.0,2023-05-20 19:13:37,1,0,1168950
sy**,"골고루 파닭 5개 SET/1(골고루 파닭 세트(양념 2개, 나머지 하나씩))",닭꼬치 맛있게 먹었습니다~! 불맛나고 맛있어요,5,5,5,5.0,2023-05-20 17:39:35,1,0,1168950
rh**,"골고루 파닭 5개 SET/1(골고루 파닭 세트(양념 2개, 나머지 하나씩)),[6천개 이상 팔린] 데리야끼 파닭꼬치/1",맛있어요 좋습니다 늘 번창하세요,5,5,5,5.0,2023-05-20 16:42:26,0,1,1168950
sa**,"염통 8개 ＋ 닭껍질 4개 SET/1(염통 4개 선택1(소금 4꼬치),염통 4개 선택2(데리 4꼬치)),골고루 파닭 5개 SET/1(골고루 파닭 세트(눈물 2개, 나머지 하나씩))",배달은 시간 맞춰서 오긴했는데 다 너무 식어서 왔어요..ㅜㅜ여기가 제일 맛있어보이길래 기대하고 주문했는데 고기는 너무 굳고 파가 질겨져서  좀 많이 아쉬웠어요...ㅜㅜ근데 식어서 오지만 않았으면 진짜 맛있었을것같아요!,4,3,4,4.0,2023-05-14 11:11:16,0,1,1168950
nt**,"소금 파닭 3개 ＋ 염통 8개 SET/1(염통 4개 선택1(데리 4꼬치),염통 4개 선택2(눈물 4꼬치),음료 추가 선택(코카콜라 355mL 뚱캔))",맛나게 잘먹었습니다 감사합니다,5,5,5,5.0,2023-05-13 10:24:39,1,0,1168950
th**,"[판매량 1위] 염통꼬치 8개 （맛 선택）/1(염통 4개 선택1(소금 4꼬치),염통 4개 선택2(소금 4꼬치)),[판매량 1위] 염통꼬치 8개 （맛 선택）/1(염통 4개 선택1(소금 4꼬치),염통 4개 선택2(데리 4꼬치))","포토후기는 기본센스!!
오늘도 염통꼬치 넘나 맛있게 잘 먹었어요~^^/",5,5,5,5.0,2023-05-12 18:44:04,1,0,1168950
01**,"[7천개 이상 팔린] 소금구이 파닭꼬치/1,[6천개 이상 팔린] 데리야끼 파닭꼬치/2,[3천개 이상 팔린] 눈물맛 파닭꼬치/1,펩시 제로 슈거 라임향 뚱캔（355mL）/1,숯불 매운 치킨 소스 （30g）/1",맛있어요~~👍👍,5,5,5,5.0,2023-05-12 14:49:29,1,0,1168950
wn**,"[7천개 이상 팔린] 소금구이 파닭꼬치/2,[6천개 이상 팔린] 데리야끼 파닭꼬치/1,[7천개 이상 팔린] 양념구이 파닭꼬치/2","소금구이는 제 입맛이랑 안맞았지만, 나머지는 다 맛있었어요 ㅎ  종종 시켜먹을게요",5,4,5,5.0,2023-05-10 20:14:34,1,1,1168950
o_**,"[판매량 1위] 염통꼬치 4개 （맛 선택）/1(염통 2개 선택1(소금 2꼬치),염통 2개 선택2(소금 2꼬치)),[7천개 이상 팔린] 소금구이 파닭꼬치/1,[6천개 이상 팔린] 데리야끼 파닭꼬치/2,[7천개 이상 팔린] 양념구이 파닭꼬치/1",맛있었습니다~~ 개인적으로는 데리야끼가 짭잘하니 젤맛있었네요,5,5,5,5.0,2023-05-06 22:04:43,1,0,1168950
da**,"[7천개 이상 팔린] 소금구이 파닭꼬치/2,[6천개 이상 팔린] 데리야끼 파닭꼬치/1,[7천개 이상 팔린] 양념구이 파닭꼬치/1,[3천개 이상 팔린] 눈물맛 파닭꼬치/2","언제나 시켜먹는데 너무 맛있습니다~~!!
많이 파세요!",5,5,5,5.0,2023-05-05 22:24:40,1,0,1168950
bk**,"[판매량 1위] 염통꼬치 8개 （맛 선택）/1(염통 4개 선택1(소금 4꼬치),염통 4개 선택2(눈물 4꼬치)),[판매량 1위] 염통꼬치 8개 （맛 선택）/1(염통 4개 선택1(눈물 4꼬치),염통 4개 선택2(데리 4꼬치))",맛있어요써비스도 만족~~,5,5,5,5.0,2023-05-04 00:05:51,1,0,1168950
ki**,"[5,481개 팔린] 데리야끼 파닭꼬치/2,[6,503개 팔린] 양념구이 파닭꼬치/2,[3,201개 팔린] 눈물맛 파닭꼬치/2",맛있어요!!!!!!!,5,5,5,5.0,2023-05-02 00:01:19,1,0,1168950
