UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
yu**,"순대국/1(순대국 선택(살코기＋순대),추가 선택(특으로 변경)),설렁탕/1",잘먹었습니다 맛있네요,5,5,5,5,2023-05-21 18:13:53,1,0,1190283
pd**,"순대국/1(순대국 선택(순대만순대국),추가 선택(깍두기 추가))",맛있게 잘 먹었습니다,5,5,5,5,2023-05-18 19:00:10,1,0,1190283
hy**,"순대국＋（맛보기）병천순대/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경))",맛있고 양도 많아요. 밥은 좀 부족할수 있으니 밥 한공기 더 시켜드셔도 좋을듯요!!,5,5,5,5,2023-05-17 10:11:46,1,0,1190283
si**,"순대국＋（맛보기）병천순대/1(순대국 선택(살코기만（돼지국밥）),추가 선택(얼큰으로 변경))","요청사항 열심히 봐주시는 것 같아요! 덕분에 매운 거 먹고 스트레스 풀었어요!
양도 많고 국물도 진해서 넘 맛있어요~",5,5,5,5,2023-05-13 07:28:51,1,0,1190283
rh**,얼큰순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）)),든든하게 잘 먹엇습미다,5,5,5,5,2023-05-11 09:43:44,1,0,1190283
3r**,돼지국밥/1(추가 선택(특으로 변경)),언제 먹어도 맛있고 배달도 빠르고 항상친절해주셔서 정말 감사합니다^^,5,5,5,5,2023-05-10 20:55:44,0,1,1190283
zi**,"순대국＋（맛보기）병천순대/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경))",정말 맛있었습니다!!!!,5,5,5,5,2023-05-10 15:49:48,0,1,1190283
3r**,"돼지국밥/1(추가 선택(특으로 변경),추가 선택(오징어젓갈（50g） 추가),정식 추가 선택(편육5점 ＋ 병천순대5개 추가))",제 인생 최고의 국밥인거 같습니다! 서비스도 너무좋고 최고였습니다^^,5,5,5,5,2023-05-08 20:36:34,1,0,1190283
dl**,"돼지국밥/1,돼지국밥/1(추가 선택(얼큰으로 변경)),공기밥/1",잘먹었습니다~~~~~~,5,5,5,5,2023-05-08 15:15:18,1,0,1190283
rk**,순대국/1(순대국 선택(살코기＋순대)),순대국 맛있어요,5,5,5,5,2023-05-07 20:33:38,1,0,1190283
kk**,뼈해장국/1,맛있게 먹었습니다!,5,5,5,5,2023-05-06 21:26:03,1,0,1190283
ny**,뼈해장국/1,맛있어요 잘먹었습니다,5,5,5,5,2023-05-05 19:44:39,0,1,1190283
ru**,뼈해장국/1,맛있어요 서비스 만두까지 아주 알참,5,5,5,5,2023-05-03 22:57:26,1,0,1190283
dc**,"순대국/1(순대국 선택(살코기＋내장),정식 추가 선택(편육5점 ＋ 병천순대5개 추가))",살코기와 내장의 비율이 아쉬웠지만 맛있게 먹었습니다,5,5,5,5,2023-05-03 04:13:28,0,1,1190283
ul**,"순대국＋（맛보기）병천순대/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경))",병천 순대 너무 맛있어요 내장도 많이 들어가 잇구요,5,5,5,5,2023-04-24 18:05:33,1,0,1190283
ru**,돼지국밥/1(추가 선택(얼큰으로 변경)),존맛 만두까지 맛있어오오ㅠㅠ,5,5,5,5,2023-04-23 19:33:43,1,0,1190283
ji**,"얼큰순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）)),양평해장국/1,오징어젓갈（50g）/1",음식이 깔끔하고 다 맛있습이다^^*,5,5,5,5,2023-04-21 12:27:45,1,0,1190283
co**,"순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경)),얼큰순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）))","이번이 두번째에요~ 따뜻하게 배달왔고 양도푸짐해요.
맛있습니다:)",5,5,5,5,2023-04-07 11:10:08,1,0,1190283
qa**,"얼큰순대국/1(순대국 선택(살코기＋내장)),얼큰순대국/1(순대국 선택(살코기＋순대))","맛나요맛나요

맛나요맛나요",5,5,5,5,2023-04-05 16:06:06,1,0,1190283
rk**,순대국＋（맛보기）병천순대/1(순대국 선택(살코기만（돼지국밥）)),맛보기순대는 별로 특별할 건 없는뎅.. 백암순대보다 덜 기름지고 그래서 퍽퍽하지만 건강엔 나을 것 같아요. 국밥은 맛있게 먹었습니다. 고기 양 많고 국물은 더 많아요.,5,5,5,5,2023-04-01 12:28:02,1,0,1190283
le**,"순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경)),누드고기만두（8개）/2,오징어젓갈（50g）/1",맛있게 잘 먹었습니다,4,4,4,4,2023-03-31 15:27:41,0,1,1190283
sa**,얼큰순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）)),"처음주문했어요
양도만 고 맛도좋아요
추천드립니다.",5,5,5,5,2023-03-28 18:53:23,0,1,1190283
ad**,설렁탕/1,맛있게 잘먹었습니다~!!!,5,5,5,5,2023-03-22 11:11:36,0,1,1190283
pd**,"순대국/1(순대국 선택(오리지널순대국（살코기＋순대＋내장）),추가 선택(특으로 변경))",특 시켰는데 양이 엄청나네요 맛은 당연히 있어요~~,5,5,5,5,2023-03-15 19:33:33,0,1,1190283
