UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
yd**,"돼지갈비찜/1(사이즈 선택(中),맛 선택(1단계（땡초들어있어요）),서비스 선택(공기밥 2개),공기밥 ／ 사리 추가선택(공기밥 추가))",맛있읍니다 나중에 또만나요,5,5,5,5,2023-05-22 18:55:00,1,0,297232
zi**,"간장등갈비/1(사이즈 선택(小),맛 선택(1단계（땡초들어있어요）),서비스 선택(공기밥 2개))",등갈비는 무조건 여기서만!! 당면사리 서비스인데도 양 엄청 많네여 최고,5,5,5,5,2023-05-21 18:31:45,1,0,297232
ba**,"간장등갈비/1(사이즈 선택(小),맛 선택(0.5단계（땡초없어요）),서비스 선택(코카콜라（500ml）로 변경))","갈비살도 실하고 소짜리인데 양도 많네요!
안매운 맛으로했는데 후추맛이 강해서
뒤에서  은은히 매운맛이 올라와요.",5,5,5,5,2023-05-21 11:27:02,0,1,297232
dr**,"돼지갈비찜/1(사이즈 선택(小),맛 선택(0.5단계（땡초없어요）),서비스 선택(공기밥 2개))",잘 먹었습니다. 감사합니다.,4,4,4,4,2023-05-19 18:05:30,1,1,297232
br**,"매운등갈비/1(사이즈 선택(小),맛 선택(2단계（청양고추）),서비스 선택(공기밥 2개),공기밥 ／ 사리 추가선택(계란찜小 추가))",진짜 맛집 인정 너무 깔끔해요 담에 또 시켜먹겟슴다아앙👍👍👍👍👍👍,5,5,5,5,2023-05-13 23:37:23,1,0,297232
89**,"세트1（치즈매운등갈비＋주먹밥）/1(주먹밥 선택(오돌뼈주먹밥),맛 선택(0.5단계（신라면 아래）),서비스 선택(쿨피스（450ml）))",등갈비는 처음 주문해봤는데 맛있게 잘먹었어요^^,5,5,5,5,2023-05-12 02:25:22,1,0,297232
hs**,"돼지갈비찜/1(사이즈 선택(中),맛 선택(1단계（땡초들어있어요）),서비스 선택(공기밥 2개),공기밥 ／ 사리 추가선택(떡사리 10개 추가),공기밥 ／ 사리 추가선택(공기밥 추가))","갑자기 무슨 갈비찜을 먹고 싶다해서 시켰는디
존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱 존맛탱",5,5,5,5,2023-05-08 21:18:39,1,0,297232
jo**,"간장등갈비 1人/1(맛 선택(0.5단계（땡초없어요）),서비스 선택(공기밥 1개))",제 입맛에는 다 싱겁네요ㅠㅜ잘먹었습니다,4,4,4,5,2023-05-08 15:18:51,1,1,297232
89**,"매운돼지갈비찜/1(사이즈 선택(中),맛 선택(0.5단계（신라면 아래）),서비스 선택(쿨피스（450ml）),사리 추가(묵은지 추가),공기밥 ／ 사리 추가선택(계란찜小 추가))",맛있게잘먹었습니다!!!!,5,5,5,5,2023-05-07 10:41:10,1,0,297232
l6**,"매운등갈비 1人/1(맛 선택(1단계（신라면 이상）),서비스 선택(공기밥 1개))",맛있게 잘먹었습니다,5,5,5,5,2023-05-03 00:26:19,0,1,297232
kh**,"매운돼지갈비찜/1(사이즈 선택(小),맛 선택(2단계（청양고추）),서비스 선택(공기밥 2개),공기밥 ／ 사리 추가선택(감자 4조각 추가))","배달도 빠르고 양도 적당했어요. 감자 추가했더니 둘이 먹기 완전 충분했습니다!
맛은 정말 만족스럽습니다. 양념도 맛있고 고기도 품질이 좋네요.",5,5,5,5,2023-05-01 19:46:04,1,0,297232
13**,"간장등갈비/1(사이즈 선택(1kg),맛 선택(1단계（땡초들어있어요）),서비스 선택(공기밥 2개))",너무 맛잇게 정신없이 먹느라 먹는중에 생각나서 사진찍었어요~ 맛있게 맵고 양도 넉넉하고 배터지게 잘먹었습니다 또시킬게요ㅎㅎ,5,5,5,5,2023-04-24 16:00:44,1,0,297232
dy**,"돼지갈비찜/1(사이즈 선택(小),맛 선택(1단계（땡초들어있어요）),서비스 선택(공기밥 2개),사리 추가(당면사리 추가),공기밥 ／ 사리 추가선택(감자 4조각 추가))","잘 먹었습니다
구성도 괜찮고 맛있네요",5,5,5,5,2023-04-23 17:08:10,1,0,297232
gh**,"돼지갈비찜/1(사이즈 선택(大),맛 선택(0.5단계（땡초없어요）),서비스 선택(공기밥 2개),공기밥 ／ 사리 추가선택(계란찜中 추가),공기밥 ／ 사리 추가선택(공기밥 추가),음료수 추가선택(코카콜라（1.25L）추가))","살짝 매콤하면서 당기는 맛이에요
맛있으니까 양이 적어보이는 마법 ㅠㅠ",5,5,5,5,2023-04-22 00:58:07,1,0,297232
sk**,"매운돼지갈비찜/1(사이즈 선택(小),맛 선택(2단계（청양고추）),서비스 선택(공기밥 2개))","큼직하고 질기지 않은고기
포근한 왕감자
넉넉한 당면서비스
감칠맛 피망
뭐하나 빠지는게 없네요:)",5,5,5,5,2023-04-18 14:06:01,1,0,297232
