UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
ka**,"프랭크버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(제로콜라(355mL 뚱캔)))",잘먹었습니다 맛나요,5,5,5,5.0,2023-05-20 22:39:18,0,1,1180348
ah**,"머쉬룸버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),JG버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(제로콜라(355mL 뚱캔)))",맛있게 잘먹었슴니당 감사합니다,5,5,5,5.0,2023-05-19 18:51:50,1,0,1180348
wh**,"쉬림프버거/1,치즈버거（L）/1,프렌치프라이/2",항상새우버거는 꼭 시켜요 :)  따뜻하고 빠르게 배송해주셔서 항상 맛있게 잘 먹고있습니다! 감튀랑 치즈스틱도 완전 맛있어요~,5,5,5,5.0,2023-05-16 21:31:04,1,0,1180348
lo**,"프랭크버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),프랭크버거（L）/1,프렌치프라이/1",맛있는 음식 감사합니다.,5,5,5,5.0,2023-05-15 22:08:56,0,1,1180348
re**,"머쉬룸버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(밀크쉐이크)),치즈버거（R）/1,[New]SG크림치즈버거（R）/1",맛있는 버거 잘먹었습니다,5,5,5,5.0,2023-05-14 22:57:47,1,0,1180348
gu**,"치즈버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(제로콜라(355mL 뚱캔)))",맛있게 잘 먹었습니다!,5,5,5,0.0,2023-05-09 20:02:09,1,1,1180348
ap**,"프랭크버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),더블치즈버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),[New]코울슬로샐러드/1",빠르고 기대한만큼 맛있습니다,5,5,5,5.0,2023-05-09 11:55:43,1,0,1180348
sy**,"치즈버거세트（R）/1(사이드 선택(버팔로윙봉 매운맛（윙2＋봉2）),음료 선택(콜라(355mL 뚱캔)))",햄버거도 맛있지만 버팔로웡 매운맛 강추드려요,5,5,5,5.0,2023-05-05 09:53:59,0,1,1180348
sy**,"치즈버거세트（L）/1(사이드 선택(버팔로윙봉 매운맛（윙2＋봉2）),음료 선택(콜라(355mL 뚱캔)))",정말 맛있습니다. 항상 요 구성으로 주문하는데 언제나 만족스럽네요. 감사합니다.,5,5,5,5.0,2023-05-04 19:55:19,1,0,1180348
me**,"더블치즈버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(제로콜라(355mL 뚱캔))),베이컨치즈버거（L）/1",처음 먹어봤는데 건강한 맛이에요!,5,4,4,0.0,2023-05-03 19:33:41,1,1,1180348
xl**,"[4,300]프랭크버거（R）/1,프랭크버거（L）/1,프렌치프라이/1,버팔로윙봉 순한맛/1,[New]콘치즈볼/1",맛있어요 콘치즈볼이 최애 구구굿,5,5,5,5.0,2023-05-03 18:18:47,1,0,1180348
br**,"프랭크버거（L）/1,치즈프렌치프라이/1",신선하고 맛납니다 굿굿굿,5,5,5,0.0,2023-05-01 12:56:15,1,1,1180348
gw**,"프랭크버거（L）/1,쉬림프버거/1",집 가까이라 매번 따끈한 버거 맛있게 잘 먹습니다,5,5,5,0.0,2023-05-01 10:39:42,1,1,1180348
ye**,"JG버거세트（R）/1(사이드 선택(버팔로윙봉 매운맛(윙2+봉2)),음료 선택(제로콜라(355mL 뚱캔))),더블치즈버거（L）/1",항상 맛나용~~!!!,5,5,5,5.0,2023-04-30 21:02:23,1,0,1180348
rl**,"프랭크버거（L）/1,쉬림프버거/1,치즈버거（R）/1,프렌치프라이/1",처음시켜봤는데 맛있네요!,5,5,5,5.0,2023-04-29 19:31:16,1,0,1180348
wh**,"쉬림프버거/2,치즈버거（L）/1,프렌치프라이/2",믿고먹는 프랭크입니다! 고기맛 진하고 빵은 쫀득 부드러워서 빵만 뜯어먹어도 너무 맛있어요!!,5,5,5,5.0,2023-04-29 18:18:49,1,0,1180348
86**,"[New]비프&쉬림프버거세트/1(사이드 선택(프렌치프라이),음료 선택(사이다(355mL 뚱캔)))",항상 든든하게 잘 먹고있어요,5,5,5,0.0,2023-04-27 10:42:42,1,1,1180348
rl**,"베이컨치즈버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(제로콜라(355mL 뚱캔))),프렌치프라이/1,스파이시텐더/2,통가슴살후라이드/1",맛있게 감사히 잘 먹었습니다~,5,5,5,5.0,2023-04-26 19:34:17,1,0,1180348
to**,"프랭크버거세트（L）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),쉬림프버거/1","점심시간 칼 배달에 놀램
바쁜시간인건 이해함. 다음번엔 요청사항좀 잘 봐주면 좋겠음.
토마토 못먹는건아니라 그냥 *먹었음. 없었다면 더 맛있게먹었을것임.",5,4,5,5.0,2023-04-26 13:16:00,1,1,1180348
na**,"[3,900원]프랭크버거（R）/1,치즈버거（L）/1",맛있게 잘먹었습니다,5,5,5,5.0,2023-04-24 15:12:49,0,1,1180348
an**,"JG버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),[3,900원]프랭크버거（R）/1,쉬림프버거/1,버팔로윙봉 매운맛/1",너무~~맛있어요~~~~(급하게 먹느라 사진을 못찍었네용 ㅠ) 빵이 너무 맛있어요,5,5,5,5.0,2023-04-23 20:49:03,0,1,1180348
se**,"머쉬룸버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔))),JG버거세트（R）/1(사이드 선택(프렌치프라이),음료 선택(콜라(355mL 뚱캔)))",오 프랭크버거 처음먹어봤는데 생각보다 훨씬맛있네요!! 자주먹을게요!!,5,5,5,5.0,2023-04-22 23:34:52,1,0,1180348
