UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
so**,나홀로짚신 돼지갈비찜1인세트/1,"고기는 8~10점 정도였던 거 같고, 야채는 많이 들어있네요",3,3,4,4.0,2023-05-20 09:06:23,1,1,256537
ru**,나홀로짚신 돼지갈비찜1인세트/1,존맛이에요 혼자먹기딱조아요 ㅜㅜ,5,5,5,5.0,2023-05-18 23:52:31,1,0,256537
mm**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(순한맛（떡볶이맵기）))",배달이 문제인지 포장이 문제인지는 모르겠는데 양념 다 흘러가지고 옷 밥상에 다묻고 난리도 아니네요 덕분에 빨래감 늘었습니다,1,3,3,1.0,2023-05-18 18:56:43,0,1,256537
th**,나홀로짚신 돼지갈비찜1인세트/1,맛있게 잘먹었습니다,5,5,5,5.0,2023-05-16 16:13:49,1,0,256537
ka**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통맛（인기메뉴!）),추가 선택(당면사리 추가))",맛있게 잘먹었습니다!,5,5,5,5.0,2023-05-16 16:02:23,1,0,256537
fb**,나홀로짚신 소갈비찜1인세트/1,"너무 맛있게 먹었어요 
더 매운맛 먹고싶었는데 임신해서 그냥 매운맛으로 
양도 많고 잘먹었어요",5,5,5,5.0,2023-05-14 21:32:58,1,0,256537
ka**,"돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）),추가 선택(버섯사리 추가)),쿨피스 복숭아맛 450mL/1",그… 주말에 시켜먹고 맛있어서 또 시켜서 먹었거든요 이번에는 넉넉하게 주신 국물에 야채 잔뜩 넣고 팍 끓여서 라면사리 넣으니까….. 또 생각이 나버렸어요…,5,5,5,5.0,2023-05-11 01:45:36,0,1,256537
ka**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통맛（인기메뉴!）),추가 선택(버섯사리 추가)),쿨피스 복숭아맛 450mL/1",맛있어요! 오랜만에 시켜먹었는데 가서 먹는 것 만큼 맛있어서 감동이었어요 ㅠㅠㅠ,5,5,5,5.0,2023-05-11 01:39:45,1,0,256537
co**,나홀로짚신 돼지갈비찜1인세트/1,맛있게 잘먹었습니당ㅎㅎ,5,5,5,5.0,2023-05-07 14:44:08,1,0,256537
ae**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통맛（인기메뉴!）))",맛나게 잘 먹었습니다,5,5,5,5.0,2023-05-06 13:11:46,1,0,256537
rj**,"돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）),추가 선택(모둠사리（떡＋옹심이＋감자＋버섯）추가)),주먹밥/1",계란찜 리뷰해서 맛나게 먹겠습니다 !,5,5,5,4.0,2023-05-05 21:22:23,1,1,256537
mo**,"나홀로짚신 돼지갈비찜1인세트/1,참치마요주먹밥/1",고기도 부드럽고 맛있어요,5,5,5,5.0,2023-05-05 09:27:13,1,0,256537
mo**,"나홀로짚신 돼지갈비찜1인세트/1,참치마요주먹밥/1",오랜만에 먹었는데 맛있네욤,5,5,5,5.0,2023-04-05 17:51:49,1,0,256537
wh**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",맛있게 잘 먹었네요^^,5,5,5,5.0,2023-03-01 19:53:45,1,0,256537
ze**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통매운맛（청양고추 맵기）))",배달빠르고 맛도좋아요,5,5,5,5.0,2023-03-01 17:13:01,1,0,256537
th**,돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）)),맛있게 잘먹었습니다,5,5,5,5.0,2023-02-28 17:27:06,1,0,256537
cs**,나홀로짚신 소갈비찜1인세트/1,너무 잘먹었습니당,5,5,5,5.0,2023-02-21 06:45:07,1,0,256537
ad**,"돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）),추가 선택(모둠사리（떡＋옹심이＋감자＋버섯）추가))",살짝매콤하고 맛있어요,5,5,5,5.0,2023-02-15 18:11:04,1,0,256537
wh**,"나홀로짚신 돼지갈비찜1인세트/1,참치마요주먹밥/1",오랜만에 먹었는데 맛있게 잘 먹었어요.,5,5,5,5.0,2023-02-06 21:34:57,1,0,256537
ek**,"나홀로짚신 돼지갈비찜1인세트/1,계란찜/1",짚신 소갈비찜도 맛있지만 돼지갈비 진짜 맛나네요 호,5,5,5,5.0,2023-02-02 20:26:35,1,0,256537
pa**,"돼지갈비찜 大/1(맛 선택(보통맛（인기메뉴!）)),계란찜/1,공기밥/1",맛있게 잘먹었습니다,5,5,5,3.0,2023-01-31 11:51:09,1,1,256537
64**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",양도많고 맛있어요~,5,5,5,5.0,2023-01-25 15:58:02,1,0,256537
fi**,돼지갈비찜 中/1(맛 선택(매운맛（청양고추 두배맛!）)),잘먹었습니다 :) 매갈 먹고싶어서 주문했어요!,5,3,5,5.0,2023-01-24 16:47:17,0,1,256537
wh**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",야채도 많고 맛있게 잘 먹었습니다.,5,5,5,5.0,2023-01-09 19:43:36,1,0,256537
22**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통매운맛（청양고추 맵기）))","계란찜이 비닐에 그냥 다 엎어져서 왔는데 
어차피 리뷰이벤트로 시킨 계란찜이니까 
환불이나 다른 조치는 안된다
그냥 리뷰 작성하라고 하셔서 작성하겠습니다
배달사고이든 뭐든 1차적인 원인은 포장이 제대로 안되서 엎어진건데 남탓만 하시고 굉장히 당황스럽네요;;
사장님 대처방안이 너무 아쉽네요",1,1,1,1.0,2023-01-07 21:51:42,1,1,256537
as**,"돼지갈비찜 大/1(맛 선택(보통순한맛（순한맛이 아쉬울때）),추가 선택(당면사리 추가)),계란찜/2,참치마요주먹밥/1",맛있게 잘먹엇어요~^^,5,5,5,5.0,2022-12-29 14:06:52,1,0,256537
wh**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",이번에도 맛있게 먹어서 자주 먹을거 같네요.,5,5,5,5.0,2022-12-28 21:21:10,1,0,256537
eh**,나홀로짚신 소갈비찜1인세트/1,소갈비찜 양많고 맛나요!!강추,5,5,5,5.0,2022-12-27 20:57:19,0,1,256537
64**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",배달도 빠르고 맛있어요~,5,5,5,5.0,2022-12-27 19:16:19,1,0,256537
lc**,돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）)),너무 맛있어서 밥 계속 더떠먹었어요,5,5,5,5.0,2022-12-25 21:28:59,1,0,256537
is**,"돼지갈비찜 SET/1(사이즈 선택(大),서비스 선택(계란찜),맛 선택(순한맛（떡볶이맵기）),추가 선택(당면사리 추가))",존맛탱이에오!! 또시킬게용🤍🤍 담에 당면 더더마니주세여 ㅎㄹㅎ,5,5,5,5.0,2022-12-24 18:06:26,0,1,256537
gg**,"돼지갈비찜 SET/1(사이즈 선택(大),서비스 선택(계란찜),맛 선택(순한맛（떡볶이맵기）))",잘먹었습니다 맛있어요,5,5,5,5.0,2022-12-22 18:04:46,1,0,256537
un**,돼지갈비찜 中/1(맛 선택(순한맛（떡볶이맵기）)),잘먹엇습니다 나중에 또 시킬께요!!,5,5,5,5.0,2022-12-22 17:42:15,1,0,256537
wh**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",처음 배달시켜서 먹어봤는데 맛있게 잘 먹었어요.,5,5,5,5.0,2022-12-22 10:46:25,1,0,256537
64**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",양도많고 맛있어요~,5,5,5,5.0,2022-12-19 13:14:16,1,0,256537
xc**,"나홀로짚신 돼지갈비찜1인세트/1,고추만두（반접시）/1",공기밥 안 줬네요,5,5,5,4.0,2022-12-18 14:28:47,1,1,256537
ho**,"소갈비찜 大/1(맛 선택(보통매운맛（청양고추 맵기）),추가 선택(모둠사리（떡＋옹심이＋감자＋버섯）추가))",푸짐하고 맛있어요,5,5,5,5.0,2022-12-10 21:20:41,1,0,256537
ho**,돼지갈비찜 中/1(맛 선택(보통맛（인기메뉴!）)),맛있게 잘 먹었습니다,5,5,5,5.0,2022-12-08 23:17:06,1,0,256537
an**,"나홀로짚신 돼지갈비찜1인세트/1,주먹밥/1",진짜맛있어요 구성도좋고,5,5,5,5.0,2022-12-07 16:41:56,0,1,256537
th**,"돼지갈비찜 SET/1(사이즈 선택(中),서비스 선택(주먹밥),맛 선택(보통맛（인기메뉴!）))",맛있게 잘먹었습니다,5,5,5,5.0,2022-12-04 22:35:58,1,0,256537
