UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
ik**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(납작당면 （기본）),찜닭무 선택(사각사각 사각무))",일반배달보다 느린 익스프레스 배달은 진짜 별로였지만 맛있게 먹었습니다,5,5,5,1.0,2023-05-21 15:41:27,1,1,1047598
kg**,"[1~2인] 까만／빨간찜닭 반마리/1(반마리_맛선택(까만찜닭),뼈／순살 선택（반마리）(뼈),매운맛 5단계(1단계（아주순한맛）),당면선택(둥근당면),당면추가(둥근당면 추가),찜닭무 선택(사각사각 사각무))",배부르게 먹기에 딱 좋아요 굳,5,5,5,5.0,2023-05-17 11:43:11,1,0,1047598
kn**,로제찜닭게티（파스타）/1(찜닭무 선택(사각사각 사각무)),항상 잘 먹구 있어요 감사합니다,5,5,5,5.0,2023-05-14 21:35:27,1,0,1047598
re**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(납작당면 （기본）),찜닭무 선택(사각사각 사각무))",배달이 엄청 빨라서 놀랐어요! 요청 사항도 잘 들어주시고 찜닭 너무 맛있습니다:),5,5,5,5.0,2023-05-14 19:19:33,1,0,1047598
01**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(납작당면 （기본）),찜닭무 선택(사각사각 사각무))",맛있어서 지난주에 먹고 또 먹었어요!,5,5,5,5.0,2023-05-14 15:53:35,1,0,1047598
pa**,"[1~2인] 로제찜닭 반마리/1(뼈／순살 선택（반마리）(순살（닭다리살 100%）),매운맛 3단계(매운맛),당면선택(둥근당면),찜닭무 선택(사각사각 사각무))",반마리도 돼서 넘 좋네요..집에서 더 가까운 지점은 반마리 메뉴도 없고ㅠㅠ 맛도 성북보문점이 더 맛있어요!! 소스도 넉넉하고 매콤하게 맛있게 먹었습니다 감사합니다,5,5,5,5.0,2023-05-14 15:09:52,1,0,1047598
ji**,"[1~2인] 까만／빨간찜닭 반마리/1(반마리_맛선택(까만찜닭),뼈／순살 선택（반마리）(순살（닭다리살 100%）),매운맛 5단계(3단계（보통맛）),당면선택(둥근당면),찜닭무 선택(사각사각 사각무),기타(사각사각 사각무 추가))",맛있게 잘 먹었습니다. 맛있고 양도 많아서 좋아요.,5,5,5,5.0,2023-05-12 00:25:16,1,0,1047598
le**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(중국당면 변경),찜닭무 선택(사각사각 사각무),음료 변경(제로콜라 1.25L 변경))",새롭고 맛있어요!!,5,5,5,5.0,2023-05-10 22:02:13,1,0,1047598
ji**,"[1~2인] 까만／빨간찜닭 반마리/1(반마리_맛선택(까만찜닭),뼈／순살 선택（반마리）(순살（닭다리살 100%）),매운맛 5단계(3단계（보통맛）),당면선택(둥근당면),찜닭무 선택(사각사각 사각무))",맛있게 잘 먹었습니다. 맵기도 적당하고 양도 많고 맛있어요.,5,5,5,5.0,2023-05-09 00:57:28,1,0,1047598
01**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(납작당면 （기본）),찜닭무 선택(사각사각 사각무))","마라로제 넘 맛있오요. 간장, 로제에 이어 3번째 먹어보는 메뉴인데 젤 맛있는 것 같아요. 제가 마라를 좋아해서 그럴 수도 있지만 마라샹궈에 크리미한 로제 느낌과 닭을 더한 느낌이라 저는 더 좋았어요! 마라맛이 강한 편에 속하니 마라덕후들은 도전해보세요",5,5,5,5.0,2023-05-08 12:31:34,1,0,1047598
