UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
sm**,"생딸기설빙/1(토핑선택(팥)),인절미토스트/1",킹망고설빙이 사라져서 너무너무 아쉬워요……… 원픽이라 맨날 그것만 먹었었는데…… 딸기설빙도 짱맛있어요 !!!!,5,5,5,5,2023-05-20 23:39:39,1,0,270545
dn**,"생딸기설빙/1(토핑선택(딸기시럽)),플레인크로플/1",히히히 짱 맛있어용😋 추천해용,5,5,5,5,2023-05-18 21:22:24,1,0,270545
th**,프리미엄생딸기설빙/1,다른지역보다 양도 많고 맛있습니다,5,5,5,5,2023-05-05 22:01:05,1,0,270545
pb**,"인절미설빙/1,인절미아이스크림474ml/1",사진 찍는 거 잊을 정도로 맛있게 먹었네요,5,5,5,5,2023-05-05 17:17:32,0,1,270545
tl**,"티라미수/1,로아커더블초코설빙/1,국화빵（슈크림）/1",맛있게먹었습니다ㅎㅎ,5,5,5,5,2023-04-29 12:26:35,0,1,270545
le**,"구운주먹밥세트/3(옵션(참치마요 구운주먹밥＋참치마요 구운주먹밥)),티라미수설빙/1,플레인크로플/1",오우ㅑ한맛너무 위험함,5,5,5,5,2023-04-28 20:12:27,0,1,270545
ch**,"팥인절미설빙/1,인절미토스트/1,연유소스/1",배달도 빠르고 맛있어요👍🏻👍🏻,5,5,5,5,2023-04-23 20:49:58,1,0,270545
db**,순수요거생딸기설빙/1,맛있게 잘 먹었습니다,5,5,5,5,2023-04-23 19:58:21,1,0,270545
cl**,"프리미엄생딸기설빙/1,매콤떡볶이/1(옵션(완전조리)),딥초코츄러스/1",잘 먹었어요 ~~~~,5,5,5,5,2023-04-23 16:00:29,0,1,270545
ki**,"애플망고치즈설빙/1,딥초코츄러스/1",양도 많고 맛있어요～～,5,4,5,5,2023-04-02 14:52:22,0,1,270545
jh**,"애플망고치즈설빙/1,한입쏙붕어빵（피자）/1",정말 맛있게 먹었습니다,5,5,5,5,2023-04-01 00:59:11,1,0,270545
gm**,프리미엄생딸기설빙/1,역시 맛있네요 ^^,5,5,5,5,2023-03-29 23:19:54,0,1,270545
tn**,"애플망고치즈설빙/1,인절미설빙/1",빙수는 설빙👍 저번보다 양도 많아지고 토핑도 많아졌어요,5,5,5,5,2023-03-27 01:18:42,1,0,270545
jh**,"한입쏙붕어빵（슈크림）/1,티라미수설빙/1",맛있게 잘먹었습니다.,5,5,5,5,2023-03-21 12:57:19,1,0,270545
na**,"애플망고치즈설빙/1,딥초코츄러스/1",맛있어용~~~~~~,5,5,5,5,2023-03-19 15:28:16,1,0,270545
in**,"프리미엄생딸기설빙/1,생딸기크럼블설빙/1,스윗캔디구슬설빙/2",역시 설빙 빠른배송에 맛도 쵝오에요~~ 👍 👍 👍 👍 👍,5,5,5,5,2023-03-18 19:29:21,1,0,270545
mo**,"한입쏙붕어빵（팥）/1,한입쏙붕어빵（슈크림）/1,애플망고치즈설빙/1",설빙의 애플 망고 치즈에 동봉해주신 연유를 드음뿍 뿌려서리 팥붕어빵과 슈크림 붕어빵~그리고 살포시  올려주신 찹쌀떠억까지  맛있게 잘 먹게해주셔서 쌓인 피로를 없애주셔서감사합니당~^^,5,5,5,5,2023-03-14 21:27:03,0,1,270545
pu**,"프리미엄생딸기설빙/1,인절미설빙/1",부드럽고 상콤하고 꼬소하고 맛나게 먹었습니다.,5,5,5,5,2023-03-13 20:27:05,1,0,270545
co**,"프리미엄생딸기설빙/1,그린티초코설빙/1",진짜 맛있어요! 그린티 너무 맛있어요!,5,5,5,5,2023-03-11 23:32:16,1,0,270545
01**,인절미세트/1,맛있게 잘 먹었습니다 ~*,5,5,5,5,2023-03-06 18:46:58,1,0,270545
qw**,프리미엄생딸기설빙/1,딸기양이 많아 마지막까지 맛있게 먹었어요!!,5,5,5,5,2023-03-04 11:55:02,1,0,270545
li**,딥초코츄러스/15,"태권도장 새학기 화이팅 의미로 주문했습니다.
다들 맛나게 먹었다고 합니다.
감사합니다.",5,5,5,5,2023-03-03 18:10:10,0,1,270545
gh**,"한입쏙붕어빵（자색고구마）/1,민트초코설빙/1,인절미마카롱/1","아.. 왜지?? 평소에는 코코아파우더 2층 깔아주셨는데 오늘은 그냥 제일 위에만 덮고 마셨네료... 
그냥 전체적으로 코코아파우더가 적었습니다  
재료가 모자라셨나 싶은 정도",4,3,4,5,2023-03-02 22:53:01,1,1,270545
xl**,"글레이즈드도넛（2개）/1,애플망고치즈설빙/1,오리지널꽈배기/1,연유소스/1","설빙 처음 먹어보는데
맛있네용 ㅎㅎ 담엔 인절미빙수도
먹어보고싶어요 잘먹었습니다",5,5,5,5,2023-03-01 21:38:45,1,0,270545
dn**,"생딸기설빙/1(토핑선택(딸기시럽)),인절미크로플/1",오래만에 먹는데 역시 맛잇어요,5,5,5,5,2023-02-27 21:46:30,0,1,270545
tl**,"오레오초코몬스터설빙/1,찹쌀떡/1",오레오 초코몬스터 너무 맛있습니당ㅎㅎ,5,5,5,5,2023-02-15 20:47:44,1,0,270545
mi**,프리미엄생딸기설빙/1,너무 맛나게 잘먹었어요 !,5,5,5,5,2023-02-04 21:50:58,0,1,270545
gh**,생딸기설빙/1(토핑선택(딸기시럽)),"배송은 빨랐습니다! 다만 제가 딸기빙수를 처음 먹는지라 맛있는편인지 아닌지는 판단이 불가능했구요.. 
얼음이 뭉쳐있는곳이 꽤나 많았어서 아쉽기도 했습니다! 
생딸기는 적당히 달고 상큼해서 맛있었습니다!",3,4,4,5,2023-02-03 11:10:06,0,1,270545
jy**,"인절미설빙/1,딥초코츄러스/1,인절미떡/1",꽉 꽉 담아서 주시고 맛있어요,5,5,5,5,2023-02-02 17:58:12,0,1,270545
kw**,생딸기설빙/1(토핑선택(딸기시럽)),마시써여~!~!<!<!<!<!<!~!~!~!~!~!~!~!~!!~!,5,4,5,5,2023-01-30 15:16:16,0,1,270545
jo**,생딸기설빙/1(토핑선택(딸기시럽)),맛과 양 매우 좋아요 사장님도 피드백이 빠르고 친절하세요.,5,5,5,5,2023-01-29 15:18:26,0,1,270545
cj**,"오레오초코몬스터설빙/1,연유소스/1",너무 맛있어요 감사합니다 ~~~~ 앞으로 자주 주문할게요 😍😍😍 배달도 금방 오고 양도 많아용,5,5,4,5,2023-01-11 15:58:05,1,1,270545
ja**,"순수요거생딸기설빙/1,흑임자찰떡설빙/1,오레오초코몬스터설빙/1,인절미토스트/3",배달로 시켜먹는 빙수도 맛있었어요,4,4,4,4,2023-01-11 11:09:04,1,1,270545
cj**,"오레오초코몬스터설빙/1,연유소스/1","설빙 배달은 처음인데 너무 맛있어요 😍😍
덕분에 동생이랑 맛있게 먹었어요 감사합니다",5,5,5,5,2023-01-08 22:29:43,1,0,270545
ni**,"초코브라우니설빙/1,인절미설빙/1",잘먹었습니다!!!!,5,5,5,5,2023-01-01 23:00:15,1,0,270545
손님,"팥인절미설빙/1,크로칸슈/1",너무 맛있게 잘먹었습니다.,5,5,5,5,2022-12-31 16:21:29,0,1,270545
si**,"애플망고치즈설빙/1,로제떡볶이/1(옵션(완전조리))","어제도 시켜 먹었는데
러무 맛있고 배달도 빠르고 좋아요^^",5,5,5,5,2022-12-31 00:56:07,1,0,270545
손님,"한입쏙붕어빵（팥）/1,인절미설빙/1,꿀호떡/1",받자마자 먹는다고 정신없었어요 시원한거 땡겼는데 잘 먹었습니다,5,5,5,5,2022-12-28 15:27:50,1,0,270545
sk**,"민트초코설빙/1,팥인절미설빙/1,딸기마카롱/2",좋아요.........,5,5,5,5,2022-12-12 22:04:49,0,1,270545
si**,"글레이즈드도넛（2개）/1,초코퐁당도넛（2개）/1,생딸기설빙/1(토핑선택(팥))",배달도 굿^^  맛도 굿입니다~~^^,5,5,5,5,2022-12-11 22:57:47,1,0,270545
wn**,생딸기설빙/1(토핑선택(딸기시럽)),마시써여~!~!<!<!<!<!<!~!~!~!~!~!~!~!~!!~!,5,5,5,5,2022-12-08 16:19:35,1,0,270545
a0**,생딸기크럼블설빙/1,역시 설빙..맛있어요.굿..,5,5,5,5,2022-12-03 19:16:21,1,0,270545
jh**,생딸기크럼블설빙/1,엄청 맛있어요 역시 설빙 !!₩!!!,5,5,5,5,2022-12-01 00:52:23,1,0,270545
le**,"한입쏙붕어빵（슈크림）/1,생딸기설빙/1(토핑선택(딸기시럽))",진짜 너무 맛있어요👍👍👍👍👍👍👍,5,5,5,5,2022-11-30 19:45:53,1,0,270545
dd**,"인절미세트/1,킹망고세트/1",맛있어요맛있어요맛있어요,5,5,5,5,2022-11-27 14:30:49,0,1,270545
jh**,"미쯔초코설빙/1,연유소스/1",맛있게 잘먹었습니다,5,5,5,5,2022-11-10 20:45:28,1,0,270545
jh**,"티라미수/1,애플망고치즈설빙/1",맛있게 잘먹었습니다,5,5,5,5,2022-11-07 21:17:52,1,0,270545
손님,"스윗캔디구슬설빙/1,생생레몬에이드/1",너무 매력적인 맛 입니다,5,5,5,5,2022-11-04 19:49:55,1,0,270545
km**,"한입쏙붕어빵（팥）/1,팥인절미설빙/1,모짜렐라인절미토스트/1,쌍쌍치즈가래떡/1,딥초코츄러스/1,연유소스/1",옴뇸뇸 맛있어요 ㅎㅎㅎ !!,5,5,4,4,2022-10-13 14:26:41,1,1,270545
le**,아임파인망고설빙/1,"역시 설빙
너무 맛있어요!!!
역시 설빙은 최고최고",5,5,5,5,2022-10-01 21:37:43,1,0,270545
ki**,"크로플망고세트/1,인절미토스트/1,쌍쌍치즈가래떡/1","맛있게 잘 먹었습니다.
감사합니다.",5,5,5,5,2022-09-27 12:23:06,1,0,270545
ca**,"팥인절미설빙/1,로제스파게티/1,꿀호떡/1",배달도빠르고맛있어용~,5,5,5,5,2022-09-18 03:17:23,0,1,270545
yj**,리얼통통메론설빙/1,시원하고 맛있었습니다!!,5,5,5,5,2022-09-17 15:00:41,1,0,270545
ki**,"미쯔초코설빙/1,브라우니/1","오늘도 급 땡겨서 먹은 디저트 설빙🍨🍧
추억의 맛! 어머나 미쯔🍫🍪 거기에다 브라우니 추가해서 먹었는데
아주 입에서 사르르 녹아내리네요! 항상 설빙의 메뉴는 다하나같이 맛있는데 미쯔초코설빙이 원탑이되었네요😎👍👍
그리고 바닐라아이스크림과의 조합도 아주 굿! 치즈케이크도 와우😉
너무너무 좋아요! 연유를 따로 안넣어도 이미 달아요😁
행복해지고 즐거워지는 맛이에요😆
날씨일교차큰데 건강잘챙기시고 행복하고 편안한 밤 되세요:)
#미쯔초코설빙이 최고
#너무맛있어요
#더더대박나세요
#힘내세요",5,5,5,5,2022-09-15 02:26:52,1,0,270545
ki**,요거통통메론설빙/1,"설빙 마감시간임박한데도 불구하고 주문받아주셔서 감사해요🙏
덕분에 너무 먹고싶었는데 ,, 매우만족하며 디저트냠냠했어요🍧🍨
한가지 아쉬운점은 메론도 달고 신선함이 있어 좋았지만 양은 조금 작더라고요🥲 위에는 큼직한게있었지만 아래에는 손톱만한 크기?.? 당황스러웠지만 맛은 너무 좋았어요😊 다음에는 일찍 시켜야겠어요~
날씨일교차큰데 건강관리잘하시고 편안한 밤 되세요:)
#식후감
#설빙은 평택안중점",5,5,5,5,2022-09-15 02:16:03,1,0,270545
lu**,"애플망고치즈설빙/1,팥인절미설빙/1",설빙은 사랑이죠 ㅋ,5,5,5,5,2022-09-12 19:30:55,1,0,270545
ki**,"팥인절미설빙/1,플레인크로플/2","........,.,...",5,5,5,5,2022-09-12 18:34:44,0,1,270545
ak**,"딸기치즈메론설빙/1,인절미토스트/1,애플망고/1",배달도빠르구 맛있어요 메론과육 달아요 ㅎㅎ굳,5,5,5,5,2022-09-11 22:33:40,1,0,270545
