UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
ce**,닭껍질튀김/3,개인적으로 치킨보다 맛있어요,5,5,5,5,2023-05-16 06:26:35,1,0,418393
yo**,MELTING CHEESE BOX/1,핫도그는 앞으로 여기서 시켜먹어야겠어요,5,5,5,5,2023-05-08 02:08:21,1,0,418393
ki**,"칠리 치즈 시그니처/1(메뉴 선택(단품)),스파이스 치킨 파이어/1(메뉴 선택(단품))",맛있게 잘 먹었습니다,5,5,5,5,2023-04-06 20:58:05,0,1,418393
ma**,"오리지날파이어/1(메뉴 선택(단품)),할라피뇨 치즈 파이어/1(메뉴 선택(단품)),아이리쉬 포테이토/1(메뉴 선택(세트A（핫도그＋콜라）))",맛있게 잘 먹었습니다 감사합니다,5,5,5,5,2023-04-02 06:45:01,1,0,418393
uo**,"오리지날파이어/1(메뉴 선택(단품)),칠리 치즈 시그니처/1(메뉴 선택(단품)),스윗 앤 치즈 불고기/1(메뉴 선택(단품))","맛있어요
👍👍👍👍👍",5,5,5,5,2023-03-29 06:54:31,1,0,418393
co**,"오리지날파이어/1(메뉴 선택(단품)),페퍼로니 파이어/1(메뉴 선택(단품))",아는맛이라 맛있음,5,5,5,5,2023-03-26 08:24:14,1,0,418393
wl**,"아이리쉬 포테이토/1(메뉴 선택(세트B（핫도그＋감튀＋콜라）),Aborigine's FAVORITE(닭껍질 튀김)),블랙페퍼 윙봉세트（L）/1",이른 아침에 맛있게 잘 먹었습니다,5,5,5,5,2023-01-16 22:27:32,1,0,418393
ha**,3 DOGS WANDER/1,맛있게 잘 먹었습니다,5,5,5,5,2022-12-12 18:10:30,1,0,418393
no**,"오리지날파이어/1(메뉴 선택(세트B（핫도그＋감튀＋콜라）)),스파이스 치킨 파이어/1(메뉴 선택(단품))",양도 푸짐하고 넘 맛잇게 잘먹엇용,5,5,5,5,2022-11-24 14:23:49,1,0,418393
s_**,"할라피뇨 치즈 파이어/1(메뉴 선택(단품)),아이리쉬 포테이토/1(메뉴 선택(단품)),치즈듬뿍 핫바비큐/1(메뉴 선택(단품))",솔직히 핫도그 기대 안했는데 진짜 맛있음 레게노,5,5,5,5,2022-07-07 19:50:39,1,0,418393
co**,"어니언링/1,김치 볶음밥/1(토핑추가1(텐더 2조각)),컵얼음12oz/1",맛있어요옹 어니언링 존맛탱,5,5,5,5,2022-05-29 12:27:35,1,0,418393
손님,"스윗 앤 치즈 불고기/2(메뉴 선택(단품)),김치 볶음밥/2,웰치스/2",맞나게잘먹었습니다..ㅎㅎ,5,5,5,5,2022-04-06 16:11:55,0,1,418393
mi**,"오리지날파이어 /1(메뉴 선택(세트A（핫도그＋콜라）)),아이리쉬 포테이토/1(메뉴 선택(단품)),치즈스틱 （5ea）/1",너무너무 맛있고 양도 적당한 것이  배달도 빠르고 좋아요 한개씩 깔끔하게 포장해서 주신것도  마음에 들고요,5,5,5,5,2022-03-30 04:17:00,0,1,418393
dn**,"칠리파이어/1(메뉴 선택(단품)),참치 김치 볶음밥/1(토핑추가2(구운 양파))",너무 맛있게 잘 먹었습니다,5,5,5,5,2022-03-28 04:35:05,0,1,418393
cg**,"오리지날파이어 /1(메뉴 선택(단품)),랠리쉬/1(메뉴 선택(단품)),불고기 볶음밥/1",너무 맛있어요!추천!!!!,5,5,5,5,2022-03-27 01:29:34,1,0,418393
ru**,"오리지날파이어 /1(메뉴 선택(세트B（핫도그＋감튀＋콜라）)),치즈스틱 （5ea）/1,웰치스/1",처음시켜 봤는데 맛있어요 ^^,5,4,4,4,2022-03-09 15:15:59,0,1,418393
63**,"칠리파이어/1(메뉴 선택(세트A（핫도그＋콜라）)),랠리쉬/1(메뉴 선택(세트A（핫도그＋콜라）)),화이트 랠리쉬 /1(메뉴 선택(세트A（핫도그＋콜라）)),과콰몰리와 나쵸타파스/1","번, 소시지 다 맛있습니다. 어릴적 추억의 맛이나요~ 근데 머스터드가 좀 달아요",5,5,5,5,2022-03-03 15:29:53,1,0,418393
bs**,"스윗 앤 치즈 불고기/1(메뉴 선택(단품)),참치 김치 볶음밥/1,카라멜 마끼아토/1(HOT or ICE 선택(ICE))",야식이살짝땡겨서~오늘처음 주문해봐여~핫도그.볶음밥...전부다~맛있네여^^자주주문할께여~맛있게 잘~먹었습니당😁👍,5,5,5,5,2022-02-20 05:28:33,1,0,418393
vv**,"칠리파이어/1(메뉴 선택(세트A（핫도그＋콜라）)),참치 김치 볶음밥/1",맛있게 잘 먹었습니다,5,5,5,5,2022-02-04 18:15:20,1,0,418393
sf**,"오리지날파이어 /1(메뉴 선택(단품)),크리스피 어니언/1(메뉴 선택(단품)),아이리쉬 포테이토/1(메뉴 선택(단품)),청포도에이드/1","맛있으니 양이 적어요~
두개는 먹어야 배가 조금 부를까?ㅎㅎ
맛있어요~",5,5,4,5,2022-01-10 13:29:12,0,1,418393
an**,"스윗 앤 치즈 불고기/1(메뉴 선택(단품)),순살치킨 카라아게/1,새우볼/1","So good!!!
Thanks for drink!!!",5,5,5,5,2021-09-10 04:51:14,0,1,418393
an**,"스윗 앤 치즈 불고기/1(메뉴 선택(세트A（핫도그＋콜라）)),순살치킨 카라아게/1,새우볼/1",다맛있었습니다  새우볼은 조금느끼했어요,5,5,5,5,2021-09-03 13:41:03,1,0,418393
su**,"3 DOGS WANDER/1,치즈듬뿍 핫바비큐/1(메뉴 선택(세트A（핫도그＋콜라）))",배달도 예상 시간보다 빠르고 맛도 좋네요.잘먹었어요.,5,5,4,5,2021-09-01 12:19:37,1,1,418393
sg**,GIVE ME 5 BOX/1,맛있게 잘먹었습니다,5,5,5,5,2021-07-18 15:45:49,0,1,418393
손님,"칠리파이어/1(메뉴 선택(단품)),스윗 앤 치즈 불고기/1(메뉴 선택(단품)),크리스피 갈릭디핑/1(메뉴 선택(단품))",마.. 맛있쪄!! 서비스 어니언링 감사합니당,5,5,5,5,2021-06-04 11:45:22,1,0,418393
ki**,"스파이스 치킨 파이어/1(메뉴 선택(단품)),치즈듬뿍 핫바비큐/1(메뉴 선택(단품)),순살치킨 카라아게/1,새우볼/1,청포도에이드/2",핫도그가 먹고싶어서 주문했는데 짱맛있었어요~~,5,5,5,5,2021-06-02 16:31:21,1,0,418393
손님,"페퍼로니 파이어/1(메뉴 선택(단품)),치즈듬뿍 핫바비큐/1(메뉴 선택(단품)),치킨텐더 파이어/1(메뉴 선택(단품))",맛있는 핫도그 뿐만 아니라 서비스도 최고!!,5,5,5,5,2021-05-31 11:29:37,1,0,418393
su**,"칠리파이어/1(메뉴 선택(단품)),크리스피 어니언/1(메뉴 선택(단품)),밀크티/1(HOT or ICE 선택(HOT))",배달도 빠르고 음식도 너무나 맛있게 잘 먹었습니다~,5,5,5,5,2021-05-06 04:32:22,1,0,418393
eh**,"페퍼로니 파이어/1(메뉴 선택(단품)),갈릭 디핑/1(메뉴 선택(단품)),청포도에이드/1",토핑이 많아서 좋았어요. 서비스 새우볼도 감사드려요. 늦은시간에도 맛있는 핫도그 배달되는집!!,5,5,5,5,2020-05-26 01:26:43,0,1,418393
손님,"스파이스 치킨 파이어/2(메뉴 선택(SET A（＋뚱캔）)),자몽에이드/1",오늘 야간에 응급실에서 주문을 했는데 배달 시간은 조금 걸렸지만 정말 맛있게 먹었습니다. 사장님이 추천해주신 메뉴를 먹었는데 정말맛있었습니다. 아울러 서비스로 감자튀김 주셔서 감사해요^^ 종종 시켜먹을게요~,5,5,5,5,2020-05-11 05:10:58,0,1,418393
ay**,"오리지날/1(메뉴 선택(단품)),랠리쉬/1(메뉴 선택(단품)),닭껍질/1","핫도그는 바질을 너무 뿌린거 빼면 괜찮았는데, 닭껍질은 좀 느끼해서 머스타드에 찍어먹었네요.",5,5,5,5,2020-02-12 00:20:49,1,0,418393
