UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
vv**,"1인 보쌈 도시락/1(사이즈 선택(기본 XL 210g),보온팩 선택(보온팩 X))",배달 빠르고 맛있어요,5,5,5,5,2023-05-22 14:46:36,1,0,1096420
ji**,"1인 싸부보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 O)),마늘소스/1",맛있고 배달빠르네요,5,5,5,5,2023-05-20 15:27:55,1,0,1096420
kh**,"1인 간장보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X))",잘 먹었습니다~~~!,5,5,5,5,2023-05-20 14:20:54,1,0,1096420
ru**,"1인 삼겹살&목살 도시락/1(사이즈 선택(기본 L),보온팩 선택(보온팩 X),고기 선택(삼겹 고기만),추가선택(미소장국（1인분） 추가)),미소장국/1",맛있게먹었어요 소스까지 감사합니다!!,5,5,5,5,2023-05-18 23:52:04,1,0,1096420
sj**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X))",배달 빠르고 맛있었어요!,5,5,5,5,2023-05-15 12:14:26,0,1,1096420
dk**,"1인 보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 O),세트 구성 추가선택(세트1（상추4장＋깻잎4장）))",맛있게 먹었습니다. 감사합니다,5,5,5,5,2023-05-07 20:22:51,1,0,1096420
sm**,"1인 보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 O)),1인 보쌈 도시락/2(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 O))",맛있게 먹었습니다..,5,5,5,5,2023-05-06 12:03:17,0,1,1096420
oh**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 O))",너무 잘먹었어요 ㅎ 담에 또먹어야지,5,5,5,5,2023-05-02 17:09:57,1,0,1096420
tj**,"1인 간장보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 X))",배달 빠르고 맛잇어용,5,5,5,5,2023-04-30 21:12:24,1,0,1096420
ut**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X),세트 구성 추가선택(세트2（명이나물6장＋쌈무6장）))",양도 많고 깔끔하게 배송되어 보쌈 생각날때 항상 이 집만 시킵니다.,5,5,5,5,2023-04-29 10:18:53,1,0,1096420
tj**,"1인 간장보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 X))",배달 빠르고 맛잇어용,5,5,5,5,2023-04-24 22:06:21,1,0,1096420
kh**,"1인 보쌈 도시락/1(사이즈 선택(기본 XL 210g),보온팩 선택(보온팩 O),추가선택(무김치 추가))","항상 맛있어요!!
믿고 시켜먹습니당",5,5,5,5,2023-04-21 17:58:00,1,0,1096420
ji**,"1인 싸부삼겹살&목살 도시락/1(사이즈 선택(기본 M),보온팩 선택(보온팩 O),고기 선택(반반))",맛있어요 추천드려요……,5,5,5,5,2023-04-21 13:03:46,0,1,1096420
z1**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X))",맛있게 먹었어여😆 양도 많아요,5,5,5,5,2023-04-10 13:51:10,1,0,1096420
hj**,"1인 보쌈 도시락/1(사이즈 선택(기본 XL 210g),보온팩 선택(보온팩 X))",구구구구구구구구구구굳,5,5,5,5,2023-04-09 21:22:52,1,0,1096420
rl**,"1인 삼겹살&목살 도시락/2(사이즈 선택(기본 L),보온팩 선택(보온팩 X),고기 선택(삼겹 고기만))",양많고 맛있어요~^^,5,5,5,5,2023-04-07 14:39:54,1,0,1096420
na**,"1인 마늘보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 X))",맛있게 잘 먹었습니다,5,5,5,5,2023-04-06 20:25:57,1,0,1096420
kh**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X))",맛있어요~~잘먹었습니다!,5,5,5,5,2023-04-06 19:03:38,1,0,1096420
tm**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X),콩나물 반찬 선택(콩나물 O))",고기가 부드럽고 좋음,5,5,5,5,2023-03-23 02:09:03,1,0,1096420
tm**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X),콩나물 반찬 선택(콩나물 O))",고기가 부드럽고 좋음,5,5,5,5,2023-03-23 02:08:47,1,0,1096420
wl**,"1인 마늘보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 O),콩나물 반찬 선택(콩나물 X))",아쉬운 점이 있다면 마늘소스 식감이 별로입니다,5,5,5,5,2023-03-22 21:28:22,0,1,1096420
ab**,"1인 보쌈 도시락/1(사이즈 선택(기본 L 160g),보온팩 선택(보온팩 X),콩나물 반찬 선택(콩나물 O))",고기 진짜 맛있어용,5,5,5,5,2023-03-20 21:13:19,1,0,1096420
sj**,"1인 보쌈 도시락/1(사이즈 선택(기본 M 110g),보온팩 선택(보온팩 X),콩나물 반찬 선택(콩나물 X),세트 구성 추가선택(세트1（상추4장＋깻잎4장）))",배달시작은 빨랐는데 여기저기 갔다오느라 40분 정도되서 받았네요..양도 괜찮고 맛있었습니다,5,5,5,3,2023-03-19 21:36:05,0,1,1096420
