UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
01**,"（인기） 냉모밀＋초밥6P 세트＋불초밥2p/1,한우 꽃등심 1p 추가/1","신선함이 1도없음..
입이 전혀 까다롭지않아서 뭐든 맛있게먹는편인데
추가한 소고기초밥은 냄새나서 먹다뱉음..고기잡내 너무심함
초밥 회도 싱싱하지않고 새우도 냄새나서못먹음..
계란초밥도 일반계란초밥이랑 다를뿐더러
말라서 계란말이껍질올려놓은듯한...
제 리뷰보면 아시겠지만 이런리뷰 진짜안쓰는사람인데
관리좀하셔야할듯해요
예전에는 괜찮았어서 몇번먹었는데 너무실망이네요",1,1,1,1,2023-03-10 20:06:02,1,1,551326
po**,"내맘대로 골라먹는 초밥 10P ＋ 불초밥/1(메뉴선택 （10개 선택 필수）(광어 1p),메뉴선택 （10개 선택 필수）(연어 1p),메뉴선택 （10개 선택 필수）(연어뱃살 1p),메뉴선택 （10개 선택 필수）(참치 1p),메뉴선택 （10개 선택 필수）(한우 육회（수제） 1p),메뉴선택 （10개 선택 필수）(통 간장새우（수제） 1p),메뉴선택 （10개 선택 필수）(계란（수제） 1p),메뉴선택 （10개 선택 필수）(직화 연어 1p),메뉴선택 （10개 선택 필수）(참치 스테이크 1p),메뉴선택 （10개 선택 필수）(한우 꽃등심 1p),샐러드 선택(샐러드 포함),추가 선택(미니우동 추가))",쥬스가 안와서 슬펐지만 초밥이 엄청 맛있어요,5,5,5,5,2023-03-10 13:03:46,1,0,551326
ji**,"한우 꽃등심초밥 10p＋서비스 불초밥2p/1,구운 통새우（수제） 1p 추가/2","늦은 저녁 알차게 맛있게 잘 먹었어요
감사합니다",5,5,5,5,2023-02-19 12:16:36,1,0,551326
sd**,"（신메뉴）후토마키/1,우동/1(초밥 1개 추가선택(김마끼 1P 추가),초밥 2개 추가선택(간장새우초밥 2개추가))",맛있어ㅛ어요 양짱많음,5,5,5,5,2023-02-12 09:46:18,1,0,551326
vv**,연어초밥10p＋（서비스） 불초밥2/1(샐러드 선택(샐러드 포함)),"맛있어요 ㅎㅎ
연어초밥 먹고 싶을 때 또 시켜봐야겠어요|~",5,5,5,5,2022-12-29 18:30:02,1,0,551326
sk**,"커플초밥세트（우동or냉모밀）24p/1(샐러드 선택(샐러드 포함),메뉴 선택(미니우동 2개))",맛있어요!!!리뷰이벤트로 받은건 뭔지몰라서 안먹었지만.. ㅎㅎ,5,5,5,5,2022-12-17 22:29:36,1,0,551326
eo**,"내맘대로 골라먹는 초밥 10P ＋ 불초밥/1(메뉴선택 （10개 선택 필수）(광어지느러미（엔가와） 1p),메뉴선택 （10개 선택 필수）(광어묵은지 1p),메뉴선택 （10개 선택 필수）(광어 1p),메뉴선택 （10개 선택 필수）(참치 1p),메뉴선택 （10개 선택 필수）(한우 육회（수제） 1p),메뉴선택 （10개 선택 필수）(찐 통새우（수제） 1p),메뉴선택 （10개 선택 필수）(통 생새우（수제） 1p),메뉴선택 （10개 선택 필수）(참치 스테이크 1p),메뉴선택 （10개 선택 필수）(구운 통새우（수제） 1p),메뉴선택 （10개 선택 필수）(한우 꽃등심 1p),샐러드 선택(샐러드 포함),추가 선택(미니냉모밀 추가)),내맘대로 골라먹는 초밥 10P ＋ 불초밥/1(메뉴선택 （10개 선택 필수）(광어지느러미（엔가와） 1p),메뉴선택 （10개 선택 필수）(광어묵은지 1p),메뉴선택 （10개 선택 필수）(광어 1p),메뉴선택 （10개 선택 필수）(연어 1p),메뉴선택 （10개 선택 필수）(참치 1p),메뉴선택 （10개 선택 필수）(한우 육회（수제） 1p),메뉴선택 （10개 선택 필수）(직화 연어 1p),메뉴선택 （10개 선택 필수）(구운 통새우（수제） 1p),메뉴선택 （10개 선택 필수）(치즈 한우 꽃등심 1p),메뉴선택 （10개 선택 필수）(김마끼 1p),샐러드 선택(샐러드 포함))",정말 정말 맛있어요,5,5,5,5,2022-12-11 18:01:31,1,0,551326
pm**,"（인기）후토마끼/1,타코군함 1p 추가/1",맛있어요. 맛있어요!!,5,5,5,5,2022-11-24 11:11:25,1,0,551326
wj**,"（인기）후토마끼/1,간장 통새우（수제） 1p/1","진짜 양도 많고 맛있어요!! 
2끼 해결 뚝딱이에요
잘 먹었습니다♡♡♡",5,5,5,5,2022-11-19 20:43:28,1,0,551326
na**,"알짜 모듬초밥＋（서비스）불초밥2p/1(샐러드 선택(샐러드 포함)),불모듬초밥10p＋（서비스）불초밥2p/1(샐러드 선택(샐러드 포함))",너무 맛있게 잘 먹었습니다 감사합니다 ^^,5,5,5,5,2022-10-15 15:30:08,0,1,551326
