UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
wl**,"1인 한우 순살 곱도리탕/1(사이드 메뉴 추가 선택(라면사리),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(콜라355ml))",너무 맛있어요~~~~~~~,5,5,5,5.0,2023-05-22 23:34:53,1,0,565722
bl**,"1인 한우 순살 곱도리탕/1(사이드 메뉴 추가 선택(공기밥),맵기 선택(순한맛),ㄹ1뷰ㅇ1벤트(우동사리))",밥 두공기에 라면사리까지 추가해서 먹었습니다!! 국물이 어릴때 먹던 닭도리탕 맛이라 너무 좋아요 ㅎㅎ! 잘 먹었습니다,5,5,5,5.0,2023-05-22 12:42:13,1,0,565722
11**,"한우 곱도리탕/1(한우 곱도리탕(중),메뉴 선택(뼈),사이드 메뉴 추가 선택(공기밥),맵기 선택(순한맛),ㄹ1뷰ㅇ1벤트(새우튀김[2개]))",양도 많고 맛있어요.,5,5,5,5.0,2023-05-22 04:07:33,0,1,565722
hy**,"1인 한우 순살 곱도리탕/1(사이드 메뉴 추가 선택(팽이버섯추가),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(새우튀김[2개]),ㄹ1뷰ㅇ1벤트(떡사리)),감자추가/1,부추추가/1",양많고 맛있는데 제입에는 하나도 안맵고 살짝 싱거워서 살짝 더 졸여졌으면 좋겠다했어요,5,5,5,5.0,2023-05-22 02:53:25,1,0,565722
rm**,"1인 한우 순살 곱도리탕/1(맵기 선택(매운맛),ㄹ1뷰ㅇ1벤트(떡사리))","하.. 또 주문했어요..
너무 맛있어여 ㅜㅜ

진짜 양만 조금더 많으면 좋을것 같아요",5,5,5,5.0,2023-05-21 22:13:23,1,0,565722
mi**,"1인 한우 순살 곱도리탕/1(사이드 메뉴 추가 선택(팽이버섯추가),맵기 선택(매운맛),ㄹ1뷰ㅇ1벤트(콜라355ml),ㄹ1뷰ㅇ1벤트(수제비사리))",배달도 엄청 빠르고 매운맛 너무 시원하게 맛있어용,5,5,5,5.0,2023-05-21 15:47:19,1,0,565722
gk**,"1인 한우 순살 곱도리탕/1(맵기 선택(매운맛),ㄹ1뷰ㅇ1벤트(우동사리),ㄹ1뷰ㅇ1벤트(떡사리))",정말 맛있게 잘 먹었습니다. 배달도 빨라요.,5,5,5,5.0,2023-05-20 21:48:19,1,0,565722
ar**,"1인 한우 순살 곱도리탕/1(사이드 메뉴 추가 선택(공기밥),맵기 선택(순한맛),ㄹ1뷰ㅇ1벤트(새우튀김[2개]),ㄹ1뷰ㅇ1벤트(콜라355ml))",항상 맛있어요~~!!,5,5,5,5.0,2023-05-20 20:30:52,1,0,565722
wl**,"1인 한우 순살 곱도리탕/1(맵기 선택(순한맛),ㄹ1뷰ㅇ1벤트(콜라355ml))","양도 넉넉하고 너무 맛있어요
음식도 빨리와서 더 좋아요
덕분에 잘 먹었습니다
다음에도 또 시켜먹을 듯 해요",5,5,5,5.0,2023-05-20 04:11:05,1,0,565722
yu**,"닭도리탕/1(메뉴 선택(순살),차칸 닭도리탕(중),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(당면사리),ㄹ1뷰ㅇ1벤트(수제비사리))",맛있게 잘 먹었습니다! 얼큰하거 닭내도 안나고 푸짐해요.,5,5,5,5.0,2023-05-19 23:02:05,1,0,565722
mo**,"닭도리탕/1(메뉴 선택(순살),차칸 닭도리탕(중),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(새우튀김[2개]),ㄹ1뷰ㅇ1벤트(콜라355ml))",밥도둑 밥도둑 밥도둑 밥도둑 밥도둑,5,5,5,5.0,2023-05-19 18:14:40,1,0,565722
98**,"1인 한우 순살 곱도리탕/1(맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(당면사리),ㄹ1뷰ㅇ1벤트(콜라355ml))",느글거리지 않고 깔끔하게 맛있었어요,5,5,5,5.0,2023-05-19 16:18:42,0,1,565722
bu**,"한우 곱도리탕/1(메뉴 선택(순살),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(콜라355ml))",맛있게  먹었습니다,5,5,5,0.0,2023-05-18 22:59:26,0,1,565722
ww**,"한우 곱도리탕/1(한우 곱도리탕(중),메뉴 선택(순살),사이드 메뉴 추가 선택(고기 추가 100g),맵기 선택(보통맛),ㄹ1뷰ㅇ1벤트(콜라355ml),ㄹ1뷰ㅇ1벤트(수제비사리))",양도 많고 엄청 맛있어요,5,5,5,5.0,2023-05-18 19:21:58,1,0,565722
