UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
ds**,아구찜（소）/1,양 많고맛있었어요~,5,5.0,5.0,5.0,2023-05-22 22:30:16,0,1,34391
rp**,아구찜（소）/1,역시 양이 많습니다. 생각날 때 마다 여기서만 시켜먹어요!,5,5.0,5.0,5.0,2023-05-22 12:15:01,1,0,34391
hj**,아구찜（소）/1,맛도있고 양도 많고~~,5,5.0,5.0,5.0,2023-05-21 20:18:29,1,0,34391
ve**,아구찜（대）/1,"잘먹었어요 
자극적이지 않은 맛입니다
넉넉한양과 살많은 아구라 좋아요",4,4.0,5.0,4.0,2023-05-21 08:23:18,0,1,34391
hy**,"아구찜（중）/1,셀프알주먹밥/1,반찬（미니석박지）-대/1","아구도 그렇지만 야채들 많이 넣어주셔서 좋았어요~~
석박지랑 너무 잘어울렸습니다!",5,5.0,5.0,5.0,2023-05-20 11:45:33,1,0,34391
go**,아구찜（소）/1,"양이 엄청 많습니다. 
아쉽다면 오만둥이랑 고니가 없네요 
없다고 공지해 두었다면 주문에 도움이 되었을것 같네요",4,4.0,5.0,5.0,2023-05-19 18:49:04,0,1,34391
im**,"아구찜（대）/1,셀프주먹밥/1",엄청 맛있고 배달 빨라요.,5,5.0,5.0,5.0,2023-05-16 17:34:15,1,0,34391
de**,아구찜（소）/1,콩나물보다 아구가 많음 맛도 잇음,5,5.0,5.0,5.0,2023-05-15 07:16:04,1,0,34391
ki**,아구찜（소）/1,요청사항대로 만들어주셔서 맛있게 잘 먹었어요 ㅎㅎ,5,5.0,5.0,5.0,2023-05-14 20:21:34,1,0,34391
hy**,아구찜（대）/1,양도 많고 맛있었어요~,5,5.0,5.0,5.0,2023-05-14 13:45:32,1,0,34391
hy**,아구찜（소）/1,"역쉬~~뱃고동입니다~^^
아구찜 넘넘 맛있어요~^^
요청사항도 빨간펜으로 일일이 동그라미해서 체크하셨더라구요, 감사합니다~
덕분에 정말 맛있게 잘 먹었습니다~^^",5,5.0,5.0,5.0,2023-05-12 22:25:23,1,0,34391
co**,아구찜（대）/1,댕꿀맛입니닷,5,5.0,5.0,5.0,2023-05-12 19:08:36,0,1,34391
ly**,아구찜（소）/1,정말 가성비 최고 아구찜이네요 양도 많고 맛있게 잘 먹었습이다 다음에도 또 시킬게요 ~~,5,5.0,5.0,5.0,2023-05-12 19:04:34,0,1,34391
ra**,아구찜（소）/1,양도 많고 맛있습니다!,5,5.0,5.0,5.0,2023-05-12 18:55:49,1,0,34391
kk**,"아구찜（소）/1,셀프알주먹밥/1",오랜만에 갑자기 땡겨서 주문한 아구찜인데 너무 맛있게 잘먹었습니다 제가 적게먹는 편은 아닌데 양이 너무 마음에 드네요ㅎㅎㅎ 추천드립니다!!,5,5.0,5.0,5.0,2023-05-12 18:32:02,1,0,34391
ko**,아구찜（특대）/1,맛있습니다 👍👍👍,5,5.0,5.0,5.0,2023-05-11 11:50:13,1,0,34391
jj**,아구찜（대）/1,아구 살이.튼실하네요~,5,5.0,5.0,5.0,2023-05-09 20:28:15,1,0,34391
mw**,아구찜（소）/1,배달은 생각보다 늦게 왔는데 이거양이 대짜리같아요!! 우와 근데 아쉬운건 새우안좋아하는데 들어가있고 미더덕이랑 고니가 없네요...  아쉬워요..ㅜㅜ,4,5.0,5.0,4.0,2023-05-08 22:34:45,1,1,34391
fi**,아구찜（중）/1,맛 있어요...좋아요,5,5.0,5.0,5.0,2023-05-07 15:19:27,1,0,34391
pa**,아구찜（대）/1,저번에 맛있게 먹어서 가족들 놀러와서 또 시켜봤는데 인기만점!! 살많아서 넘 조아여ㅠㅠ,5,5.0,5.0,5.0,2023-05-07 11:58:42,1,0,34391
33**,아구찜（소）/1,"정말 어른 두명이서 먹는데 양이 많아서 남겼어요~~
맵지도 않고 아귀도 많고 맛있게 먹었습니다~",5,5.0,5.0,5.0,2023-05-06 19:42:40,1,0,34391
cl**,아구찜（소）/1,진심 맛있습니다. 인생 아구찜 입니다,5,5.0,5.0,5.0,2023-05-06 17:49:25,1,0,34391
th**,"아구찜（특대）/1,셀프알주먹밥/2","도착시간보다 빨리 배달오고, 맵기조절도 순하게 해주셔서 덕분에 따뜻하게 맛있게 먹었네요.",5,5.0,5.0,5.0,2023-05-05 23:55:09,1,0,34391
na**,아구찜（소）/1,"아구가 퍼석퍼석하고 쿰쿰한 냄새남.
새우는 상태가 안좋아서 비린내남.
전체적으로 맛이 밍밍함.
아구찜은 전문점에서 시켜드세요.
돈 날림",1,1.0,1.0,1.0,2023-05-05 22:01:02,0,1,34391
ba**,아구찜（대）/1,비안올때 후다닥 시켰어요.늦잠잔 애들은 눈뜨자마자 아구찜ㅎㅎ오늘도 맛있게 잘먹었어요.,5,5.0,5.0,5.0,2023-05-05 17:52:04,1,0,34391
go**,"아구찜（중）/1,반찬（미니석박지）-대/1","매콤하게 해달라고 요청 했는데 딱 알맞게 매워서 넘 맛있게 잘먹었어요. 다음엔 더 맵게 도전하고프네요.
남편이 아구찜 매니아인데 여기 만큼 아구 마니주는곳 없다며 단골 하자고 ㅎㅎㅎ 석박지도 맛나요.
오만둥이만 좀 있으면 좋겠어요.ㅎㅎ떡사리도요!",5,5.0,5.0,5.0,2023-05-04 22:06:53,1,0,34391
nw**,아구찜（중）/1,"일주일에 한번씩 시켜먹는 아구찜♡♡
너무 맛있어요~~
사진에 다 담기지 않아서 아쉬워여.
오동통한 아구살 구경하세요",5,5.0,5.0,5.0,2023-05-04 22:00:22,1,0,34391
wj**,아구찜（소）/1,맛있어요 정말로 ㅠㅠ,5,5.0,5.0,5.0,2023-05-03 17:52:59,1,0,34391
gh**,아구찜（소）/1,양도푸짐하고 너무 맛있게먹었어요 또주묺할게용,5,5.0,5.0,5.0,2023-05-02 18:56:28,1,0,34391
hy**,아구찜（소）/1,맛있게 잘 먹었습니다~~~~,5,5.0,5.0,5.0,2023-05-02 16:39:56,1,0,34391
go**,아구찜（중）/1,석박지 완전 맛나요. 아구도 많아서 좋았어용,5,5.0,5.0,5.0,2023-05-02 14:53:50,1,0,34391
lo**,아구찜（소）/1,"양 정말 많아요
맛도 좋아요
그런데 매운맛이 좀 많이 부족해요",5,5.0,5.0,5.0,2023-05-02 13:17:30,1,0,34391
eu**,아구찜（중）/1,맛있게 잘 먹겠습니다,5,5.0,5.0,5.0,2023-04-29 17:51:11,1,0,34391
ma**,아구찜（소）/1,양도 많고 맛있어요 가성비가 짱이네요,5,5.0,5.0,5.0,2023-04-29 12:17:14,1,0,34391
ga**,아구찜（소）/1,"헐 넘 맛이쪄여 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 
뭔가 진하진않고 담백해여 
좀더맵거나 걸죽하거나 자극적이여도 좋을것같아여",5,5.0,5.0,5.0,2023-04-28 17:34:54,1,0,34391
ft**,아구찜（중）/1,"본매뉴에 충실하고 양이 많네요
멥지않으면서 담백한 맛입니다
아구도 튼실 하네요
미더덕이 없는거는 좀 아쉬워요
대신 새우가 많이 들어가 있어요",5,5.0,5.0,5.0,2023-04-27 20:54:25,1,0,34391
nw**,아구찜（중）/1,"아귀살두 통통하구
양두 많구 
너무 맛나요~~
담에 또 시킬께요",5,5.0,5.0,5.0,2023-04-26 17:59:34,1,0,34391
br**,아구찜（소）/1,너무 안매워요 더 매웟으면 좋겟어오 👍,5,5.0,5.0,5.0,2023-04-26 00:04:24,1,0,34391
pa**,아구찜（중）/1,"콩나물 보다 아구가 많은 아구찜은 생애최초..!
아구살 위주로 양도 많은데 
맛도 있어서 너무너무 기분 좋게 먹었어요~!
그리고 손질을 잘 해주시는지 
가시뼈도 많이 없어서 편하게 잘 먹었어요!! 
모든 면에서 100점 만점에 120점!
(서비스 석박지도 너무 맛있게 잘 먹었습니다)",5,5.0,5.0,5.0,2023-04-23 17:28:59,1,0,34391
gk**,아구찜（중）/1,배달도빠르고 양도많고 맛있게 잘먹었습니다!,5,5.0,5.0,5.0,2023-04-21 21:16:37,1,0,34391
ca**,아구찜（소）/1,맛있게 잘 먹었습니다 :),5,5.0,5.0,5.0,2023-04-20 22:17:55,1,0,34391
lo**,아구찜（소）/1,요청사항도 잘 들어주시고 양도많고 너무 맛있어요 ㅎㅎ,5,5.0,5.0,5.0,2023-04-20 19:46:40,0,1,34391
sh**,아구찜（소）/1,"양 많고 해산물 다양하게 들어가있네요
맛있어요 ^^",5,5.0,5.0,5.0,2023-04-19 20:53:17,1,0,34391
su**,아구찜（소）/1,양 많고 맛있어요. . 재문할것 같아요.,5,5.0,5.0,5.0,2023-04-19 11:41:46,0,1,34391
ji**,"아구찜（소）/1,셀프주먹밥/1","일주일에 한번씩은 시켜먹어요
먹을때마다 감동받아요 양도많고 아구도 살진짜많아요 오래오래장사해주세요❤️",5,5.0,5.0,5.0,2023-04-18 13:28:47,1,0,34391
aw**,아구찜（중）/1,"미쳤다...
중자 시켰는데 양이 엄청 많아요!!
청양고추는 제기 따로 썰어 넣음!
아니 아구살이 통통하고 콩나물보다 아구살이 훨씬 많음
진심 대박💕
시엄마랑 엄청 잘 먹었어요!
다 못먹어서 이틀째 먹는데 넘 맛있어요
담에 또 주문할래용!!
좀더 매콤하면 좋겠어용",5,5.0,5.0,5.0,2023-04-16 18:38:14,0,1,34391
pr**,아구찜（대）/1,처음 시켰는데 배달도 빠르고 맛있네요 잘먹었습니다,5,5.0,5.0,5.0,2023-04-15 20:12:50,0,1,34391
lo**,아구찜（중）/1,양많고 맛있어요 매번여기서먹어요 ㅎㅎ,5,5.0,5.0,5.0,2023-04-15 17:51:46,1,0,34391
gu**,아구찜（소）/1,잘먹었습니다~~^^,5,5.0,5.0,5.0,2023-04-14 18:44:12,1,0,34391
jj**,"아구찜（소）/1,셀프알주먹밥/2",언제나 항상 맛있습니다,5,5.0,5.0,5.0,2023-04-14 18:37:48,1,0,34391
bs**,아구찜（중）/1,"배달 너무 빨랐고 감동이 있는 맛과 양이었습니다
600m 거리던데 배달 말고 방문해서 먹어보고 싶을 정도..

집에 손님 방문하면 고민없이 시켜먹을거같습니당
쵝오",5,5.0,5.0,5.0,2023-04-13 23:15:50,1,0,34391
go**,아구찜（대）/1,진짜 너무 맛있어서 사진찍는 것도 까먹고 먹었네요ㅠ 너무 맛있어요 양도 많고👍🏼👍🏼👍🏼 최고입니다!!,5,5.0,5.0,5.0,2023-04-13 19:47:51,1,0,34391
ap**,아구찜（소）/1,"아구찜은 여기서만 시켜요.
맛있어요.",5,5.0,5.0,5.0,2023-04-13 09:49:48,1,0,34391
ki**,아구찜（소）/1,요청사항대로 만들어주셔서 맛있게 잘 먹었어요 ♡,5,5.0,5.0,5.0,2023-04-10 07:00:24,1,0,34391
lj**,아구찜（특대）/1,저희 어머니의 최애 음식이라 주문했어요.~~ 여전히 맛나고 좋아욤.,5,5.0,5.0,5.0,2023-04-09 18:27:25,1,0,34391
pr**,아구찜（소）/1,배달빠르고 양많고 맛있습니다 추천,5,5.0,5.0,5.0,2023-04-09 12:57:35,1,0,34391
ab**,아구찜（소）/1,맛있게 잘 먹고 있습니다!!!!,5,5.0,5.0,5.0,2023-04-09 05:38:31,1,0,34391
wh**,아구찜（특대）/1,맛있구요  양두많아요  또주문해먹을꺼에요,5,5.0,5.0,5.0,2023-04-08 19:59:50,1,0,34391
ka**,아구찜（소）/1,진짜 입맛 없을때마다 시키는데 그건 솔직히 핑계예요 너무 맛있고… 석박지가 미쳤어요 양이 엄청 많아서 한참 먹네요,5,5.0,5.0,5.0,2023-04-07 15:35:45,1,0,34391
ca**,아구찜（소）/1,진짜 맛있게 잘 먹었습니다 :),5,5.0,5.0,5.0,2023-04-07 02:58:50,1,0,34391
se**,"아구찜（대）/1,셀프주먹밥/1","오랜만에 아구찜이 너무 먹고 싶어서 주문했는데 아주 맛있게먹었어요.
고기가 많이 없을거같아서 대자로 주문했는데
중으로 해도 될껄그랬어요",5,5.0,5.0,5.0,2023-04-06 17:51:01,1,0,34391
ki**,"아구찜（소）/1,셀프알주먹밥/1",덕분에 오늘도 맛있게 잘 먹었어요,5,5.0,5.0,5.0,2023-04-06 07:09:34,1,0,34391
ba**,아구찜（대）/1,살통통해서 먹을게 많아요.아구찜 콩나물만 많아 주문하기 꺼려지는데 이집은 절대 실패가 없어요,5,5.0,5.0,5.0,2023-04-05 16:11:56,1,0,34391
ji**,아구찜（소）/1,양도많고맛있어요!!,5,5.0,5.0,5.0,2023-04-05 09:01:15,1,0,34391
ki**,아구찜（소）/1,요청사항대로 만들어주셔서 맛있게 잘 먹었어요 ♡,5,5.0,5.0,5.0,2023-04-05 07:12:08,1,0,34391
ap**,아구찜（중）/1,첨 주문인데 너무 맵지도않고 양도 푸짐해서 좋네요~어머니랑 맛있게 먹었습니다,5,5.0,5.0,5.0,2023-04-02 17:15:55,0,1,34391
sa**,아구찜（중）/1,"아구양도 많고.전체 양도 많아요~~ 가성비 갑!

맛 측면에서는 2프로 아쉬워요.
일단 전혀 안맵네요
그리고 양파는 안 넣는게 좋을것같아요. ㅎ

어쨋든 전반적으로 추천해요!!!!",5,4.0,5.0,5.0,2023-04-02 14:57:25,0,1,34391
dl**,아구찜（소）/1,"이 가격에 양도 많고 물론 맛도 있습니다.
아구찜 좋아하신다면 고민할 이유가 없습니다.",5,5.0,5.0,5.0,2023-04-01 19:48:01,1,0,34391
nw**,아구찜（중）/1,"먹기전에 찍었어요~~
양두 푸짐하고 아구도 튼실해요~~~~
앞으로 아구찜은 여기에서만 시킬듯해요.
사장님 잘먹겠습니다♡",5,5.0,5.0,5.0,2023-04-01 16:43:59,1,0,34391
rl**,아구찜（중）/1,진심양 개많고 졸맛탱,5,5.0,5.0,5.0,2023-03-31 21:12:14,0,1,34391
jj**,"아구찜（소）/1,셀프알주먹밥/2",항상 맛있게 먹고있습니다,5,5.0,5.0,5.0,2023-03-31 15:36:32,1,0,34391
bi**,아구찜（소）/1,양많네요. 맛있어요~~~~,5,5.0,5.0,5.0,2023-03-29 07:01:14,1,0,34391
ki**,아구찜（소）/1,요청사항대로 만들어주셔서 맛있게 잘 먹었어요,5,5.0,5.0,5.0,2023-03-27 14:29:08,1,0,34391
ot**,아구찜（대）/1,"밥이랑 먹기에 엄청맛있어요!
양도 진짜 어마어마합니다~👍",5,5.0,5.0,5.0,2023-03-26 20:05:59,1,0,34391
it**,아구찜（특대）/1,고기 양 많고 맛있습니다.,5,5.0,5.0,5.0,2023-03-26 16:26:42,0,1,34391
ba**,아구찜（소）/1,맛나고 푸짐하네요! 석박지도 맛나요!,5,5.0,5.0,5.0,2023-03-25 19:29:24,1,0,34391
ka**,아구찜（소）/1,몸살나서 누워있는 동안 생각나서 시켜먹었습니다 석박지가 진짜 맛있어요! 콩나물 또 먹고싶고 아구는 말해서 뭐하나요 쓰다보니 생각나네…,5,5.0,5.0,5.0,2023-03-25 17:48:02,1,0,34391
ju**,아구찜（소）/1,맛있게 잘 먹었습니다,5,5.0,5.0,5.0,2023-03-22 15:24:04,0,1,34391
