UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
xn**,"1인 짜장면 세트/1,매운해물짬뽕/1","첫 주문인데 배달시간이 긴 나머지
전체적으로 음식이 식어서 왔네요
면은 밀가루 냄새가 너무 나네요.",2,3,5,1,2023-05-21 21:05:07,1,1,1180516
ki**,"옛날짬뽕/1,짜장면/1",항상친절하시고 맛있게잘먹고있습니다,5,5,5,5,2023-05-19 12:49:46,1,0,1180516
si**,매운해물짬뽕/2(추가선택(곱배기 추가)),"딩굴 딩굴 딩굴 딩굴
🙂🙃🙂🙃🙂🙃
중독성이 매우심각단계
주의 요망",5,5,5,5,2023-04-29 18:49:59,1,0,1180516
si**,매운해물짬뽕/2,"딩굴 딩굴 딩굴 딩굴
🙂🙃🙂🙃🙂🙃
매운해물짬뽕 훌륭합니다👍",5,5,5,5,2023-04-25 13:55:16,1,0,1180516
gp**,"매운해물짬뽕/1,옛날짬뽕/1,탕수육/1",배부르고 맛있게 잘먹었습니다. 탕수육도 엄청 쫄깃하고 맛나요 ㅎㅎㅎ짬뽕도 두가지다 맛있네요  매운 해물짬뽕은 맵지가 않아서 조금 아쉽긴했어요. 타배달앱에서도 여기 시켜먹는데 ㅎㅎ 늘 맛있네요.,5,5,5,5,2023-04-23 18:52:48,1,0,1180516
si**,매운해물짬뽕/2(추가선택(곱배기 추가)),"딩굴 딩굴 딩굴 딩굴
🙂🙃🙂🙃🙂🙃
최고입니당~!",5,5,5,5,2023-04-22 21:40:04,1,0,1180516
si**,매운해물짬뽕/2(추가선택(곱배기 추가)),"딩굴 딩굴 딩굴 딩굴
🙂🙃🙂🙃🙂🙃
이집 짬뽕은 정말 완벽하지만 적은해물로 항상 아쉬웠는데
어제와 다르게 오늘은 정말 푸짐했습니다👍
푸짐하니 역시 완벽한 해물불맛짬뽕이었습니다👍
특히 면발이 어느집도 흉내못내는 최고면발입니다👍
쿠폰제도 있어서 최고의 해자집👍",5,5,5,5,2023-04-20 15:45:07,1,0,1180516
si**,매운해물짬뽕/2(추가선택(곱배기 추가)),"오늘은 해물양이 좀 심하네요 항상 이집은 해물이 적었음
곱배기였는데도 사진에 보이는 저 해물이 다였음
그것도 두그릇 다..근데 여긴 딴집에 비해 해물적은게 항상 느끼던거였음 차라리 가격좀 올리고 푸짐하게 하는게 좋을듯..
그래도 오늘은 배신감이 느껴질정도로 해물 3~4개 끝..
항상 지적해오던문제지만 고쳐지지않으니 이번쿠폰까지만 쓰고 끝
면발은 내스탈이라 별3개.",3,5,3,5,2023-04-18 14:10:08,1,1,1180516
2t**,탕수육/1,"어제 탕수육이 너무 먹고싶어서 탕수육 하나만 주문했는데 정말 맛있게 먹었어요
짬투더뽕은 7년전?쯤부터 1층 수입과자점 가다가 2층에 있는 걸 보고 알게돼서 매장에 자주 가서 먹었어요
탕수육이 더 맛있어진 느낌! 물론 짬뽕 짜장면도 맛있습니다",5,5,5,5,2023-04-13 21:05:15,1,0,1180516
si**,매운해물짬뽕/2(추가선택(곱배기 추가)),"딩굴 딩굴 딩굴 딩굴
🙂🙃🙂🙃🙂🙃
최고👍👍👍👍👍",5,5,5,5,2023-04-11 19:36:50,1,0,1180516
dl**,"매운해물짬뽕/1(추가선택(곱배기 추가)),옛날짬뽕/1,짜장면/1(추가선택(곱배기 추가)),칠리&크림새우/1",종종 먹었는데 항상 맛있어요,5,5,5,5,2023-04-07 01:49:21,1,0,1180516
je**,1인 옛날짬뽕 세트/1,중국집 배달시켜먹으면 항상 맛이 기대이하였었는데 여기는 정말 맛있네요!! 짬뽕도 탕수육도 너무 맛있었구 군만두도 흔한 군만두가 아니라 속이 꽉차고 맛있더라구요~ 맛있게 잘 먹었습니다:),5,5,5,5,2023-04-06 20:37:53,1,0,1180516
dl**,1인 짜장면 세트/1,"재료도 신선한 거 같고 맛있게 잘 먹었어요.
제가 싱겁게 먹는 편이라 조금 짠 듯 했지만..
싹싹 다 비웠네요ㅋㅋ",5,5,5,5,2023-03-28 22:17:54,1,0,1180516
co**,"옛날짬뽕/1(추가선택(곱배기 추가)),짜장면/1(추가선택(곱배기 추가))",리뷰서비스 잘받았어요~~짬뽕도맛잇게 잘먹었네요^^,5,5,5,5,2023-03-20 16:38:50,1,0,1180516
ja**,"옛날짬뽕/1,짜장면/1,탕수육/1","모두 맛있었는데요, 특히 짬뽕과 탕수육이 정말 맛있었습니다!",5,5,5,5,2023-03-18 19:25:46,1,0,1180516
wi**,"볶음밥/1,하프탕수육/1",여기 탕수육은 진짜 최고,5,5,5,5,2023-03-17 22:03:03,1,0,1180516
sk**,"짜장면/1,하프탕수육/1","완전 최고입니다 
탕수육 고기 신선도 좋아요 좋은재료쓰는듯요 짜장면 탕수육 혼자 다먹었어요 ㅎ ㅎ ㅎ살아생전 양이작은 저인데",5,5,5,5,2023-03-09 23:12:34,0,1,1180516
ji**,"옛날짬뽕/1,짜장면/1,탕수육/1","짜장면 짬뽕 탕수육 맛있게 먹었습니다!
다 맛있어요!! 잘 먹었습니다",5,5,5,5,2023-03-06 10:09:37,0,1,1180516
kj**,"옛날짬뽕/1(추가선택(곱배기 추가)),볶음밥/1","짬뽕 불맛나고 해장으로 최고였습니다
양도 많고 맛잇게 먹엇슴돠",5,5,5,5,2023-02-15 08:23:22,0,1,1180516
lo**,"매운해물짬뽕/1(추가선택(밥으로 변경)),짜장면/1(추가선택(밥으로 변경)),탕수육/1",맛있어요^^ 잘 먹었습니다,5,5,5,5,2023-01-31 21:28:09,1,0,1180516
