UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
go**,"국물닭발/1(국물닭발 메뉴(무뼈닭발 大),기본 서비스(단무지),매운 맛 조절(3단계 : 쥐똥고추 매움),서비스 선택(쿨피스（450ml）),사리 추가선택(비엔나 10개 추가),사리 추가선택(치즈떡 10개 추가),사리 추가선택(파채 추가),만두 ／ 주먹밥 추가선택(오돌뼈주먹밥 추가))",국물닭발 잘먹었습니다~,5,5.0,5.0,5.0,2023-04-29 19:10:02,1,0,81716
ye**,"세트1（기본메뉴 小＋계란찜＋주먹밥）/1(기본 메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),매운 맛 조절(1단계 : 청양고추 매움),서비스 선택(쿨피스（450ml）))",잡내도없고 맛있어요!,5,5.0,5.0,5.0,2023-04-29 01:17:24,0,1,81716
ys**,"무뼈닭발 大/1(기본 서비스(단무지＋부추),매운 맛 조절(2단계 : 매운 청양고추),서비스 선택(쿨피스（450ml）),사리 추가선택(계란찜 中 추가))",너무 맛있어요 더 매운맛 시켜도 될거같아요,5,5.0,5.0,5.0,2023-04-24 18:57:13,1,0,81716
il**,"마늘소금똥집/1(마늘소금똥집(大),기본 서비스(단무지),맛 선택(1단계 매콤한맛),서비스 선택(쿨피스（450ml）),필요없으면 선택하세요(수저,포크（주지마세요）)),세트2（기본메뉴 大＋계란찜＋주먹밥）/1(기본 메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),매운 맛 조절(1단계 : 청양고추 매움),서비스 선택(쿨피스（450ml）),필요없으면 선택하세요(수저,포크（주지마세요）),사리 추가선택(김말이튀김（6개） 추가),사리 추가선택(고구마튀김 4개 추가))","동생이 닭발 좋아해서 시켰는데, 
어제 먹고 몸에 숯불 냄새 나서 일하는데 닭발 먹고 싶어 미치는줄 알았데요ㅋㅋㅋ
다행이 어제 좀 남겨서 퇴근 후 더 즐겼다네용!
다음엔 국물 닭발로 시켜줘야겠어요...ㅋㅋ",5,5.0,5.0,5.0,2023-04-23 21:05:35,0,1,81716
ta**,"반반1（기본메뉴 2가지 선택＋계란찜）/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(마늘양념똥집),기본 서비스(계란찜中＋단무지),매운 맛 조절(2단계 : 매운 청양고추),서비스 선택(쿨피스（450ml）),필요없으면 선택하세요(수저,포크（주지마세요）))",맛있게 잘 먹었어요 처음먹어보는 근위는 제 취향이 아님 ㅠㅠ,5,5.0,5.0,5.0,2023-04-11 17:30:26,1,0,81716
eu**,"반반1（기본메뉴 2가지 선택＋계란찜）/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(마늘소금똥집),기본 서비스(계란찜中＋단무지),매운 맛 조절(2단계 : 매운 청양고추),서비스 선택(쿨피스（450ml）),필요없으면 선택하세요(단무지（주지마세요）),필요없으면 선택하세요(부추（주지마세요）),만두 ／ 주먹밥 추가선택(주먹밥 추가))",최애 닭발집입니당~~요즘은 반반 메뉴에 빠져서 자주 이용 중입니다~~,5,5.0,5.0,5.0,2023-04-08 21:15:11,0,1,81716
mi**,"무뼈닭발 小/1(기본 서비스(단무지＋부추),매운 맛 조절(1단계 : 청양고추 매움),서비스 선택(쿨피스（450ml）),필요없으면 선택하세요(수저,포크（주지마세요）),사리 추가선택(계란찜 小 추가))",Gooooooood,5,5.0,5.0,5.0,2023-04-03 00:36:25,1,0,81716
ik**,"세트1（기본메뉴 小＋계란찜＋주먹밥）/1(기본 메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),매운 맛 조절(1단계 : 청양고추 매움),서비스 선택(쿨피스（450ml）))",양도 많고 맛있어서 또 먹어요.,5,5.0,5.0,5.0,2023-03-19 08:04:39,1,0,81716
wj**,"국물닭발/1(국물닭발 메뉴(무뼈닭발 小),기본 서비스(단무지),매운 맛 조절(1단계 : 청양고추 매움),서비스 선택(쿨피스（450ml）))",너무 맛있어요 사장님 친절하세요!!!,5,5.0,5.0,5.0,2023-03-19 08:00:10,1,0,81716
hj**,"무뼈닭발 大/1(기본 서비스(단무지＋부추),매운 맛 조절(2단계 : 매운 청양고추),서비스 선택(스프라이트（500ml）로 변결),필요없으면 선택하세요(부추（주지마세요）),필요없으면 선택하세요(수저,포크（주지마세요）),사리 추가선택(국물떡볶이 추가))","맛있어요 자잘한 반찬 없이 닭발에만 집중해서 오는데
양도 많고 맛있어요!
즐찾하고 자주 시킬께요!",5,5.0,5.0,5.0,2023-03-14 06:07:32,1,0,81716
