UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
mr**,"닭발세트2（大）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml))","맛도 굿~ 양도 굿~
불향이 굿입니다",5,5,5,5.0,2023-05-22 20:13:14,1,0,391531
da**,"국물닭발/1(사이즈 선택(小),기본 서비스(계란찜小＋치즈＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(스프라이트 500ml 로 변경)),닭발세트1（小）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(2단계 청양고추 정도),서비스 선택(쿨피스 450ml))",배달 착오가 있었지만 대처를 잘 해주셔서 잘 먹었어요~^^,5,5,5,5.0,2023-05-22 17:55:36,1,0,391531
ek**,"닭발반반세트1/1(기본 메뉴 2가지 선택(순살불닭),기본 메뉴 2가지 선택(마늘양념똥집),선택 메뉴 맛 선택(순살불닭（기본 신라면 보다 매운맛）),선택 메뉴 맛 선택(마늘양념똥집（2단계 청양고추）),기본 서비스(계란찜中＋단무지),서비스 선택(공기밥 1개)),세트4（떡볶이＋통뼈）/1(기본 서비스(주먹밥＋단무지),서비스 선택(공기밥 1개),떡볶이 맛 선택(2단계 청양고추),닭발 맛 선택(3단계 쥐똥고추)),누룽지탕/1",맛있었어요!!!! !,5,5,5,5.0,2023-05-21 16:06:26,1,0,391531
ss**,"닭발반반세트1/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(마늘소금똥집),선택 메뉴 맛 선택(무뼈닭발（기본 신라면 보다 매운맛）),선택 메뉴 맛 선택(마늘소금똥집),기본 서비스(계란찜中＋단무지),서비스 선택(코카콜라 500ml 로 변경),주먹밥 ／ 만두 추가선택(셀프주먹밥 추가))","맛있게 잘
먹었습니다",5,5,5,5.0,2023-05-21 01:22:33,1,0,391531
ss**,"닭발세트1（小）/1(메뉴 선택(통뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(코카콜라 500ml 로 변경))",ㅠㅠㅜㅜㅜ너무너무맛있습니다…굿굿 여기서만 먹어야겠네여,4,4,4,4.0,2023-05-20 20:52:17,1,1,391531
lh**,"통뼈닭발/1(사이즈 선택(大),기본 서비스(단무지),맛 선택(2단계 청양고추 정도),서비스 선택(공기밥 1개),안 받을래요 빼주세요(단무지（빼주세요）),안 받을래요 빼주세요(수저,포크（빼주세요）),공기밥 ／ 사리 추가선택(공기밥 추가),공기밥 ／ 사리 추가선택(계란찜中 추가),공기밥 ／ 사리 추가선택(고구마튀김 4개 추가))",너무 맵지도 않고 좋네요,5,5,5,5.0,2023-05-19 19:10:09,0,1,391531
tj**,"닭발반반세트1/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(오돌뼈),선택 메뉴 맛 선택(무뼈닭발（기본 신라면 보다 매운맛）),선택 메뉴 맛 선택(오돌뼈（2단계 청양고추）),기본 서비스(계란찜中＋단무지),서비스 선택(쿨피스 450ml),안 받을래요 빼주세요(단무지（빼주세요）),안 받을래요 빼주세요(수저,포크（빼주세요）))",혼술땡겨 딱 닭발이랑 오돌같이먹고싶었는데 굿..계란찜이랑 먹으니 딱좋앗엉르,5,5,5,5.0,2023-05-18 02:24:21,0,1,391531
mr**,"닭발세트1（小）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml))",맛있게 잘 먹었습니다~,5,5,5,5.0,2023-05-17 21:14:18,1,0,391531
je**,"닭발반반세트1/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(오돌뼈),선택 메뉴 맛 선택(무뼈닭발（기본 신라면 보다 매운맛）),선택 메뉴 맛 선택(오돌뼈（매콤한맛））),기본 서비스(계란찜中＋단무지),서비스 선택(쿨피스 450ml))",맛있게 잘 먹었습니다,5,5,5,5.0,2023-05-17 00:28:28,1,0,391531
3r**,"마늘소금똥집/1(사이즈 선택(大),기본 서비스(단무지),서비스 선택(쿨피스 450ml))",여기는 다 전부다 맛있음! 제가 장담함,5,5,5,5.0,2023-05-16 01:50:03,1,0,391531
he**,"닭발반반세트1/1(기본 메뉴 2가지 선택(순살불닭),기본 메뉴 2가지 선택(마늘소금똥집),선택 메뉴 맛 선택(순살불닭（3단계 쥐똥고추）),선택 메뉴 맛 선택(마늘소금똥집),기본 서비스(계란찜中＋단무지),서비스 선택(공기밥 1개))",처음 시켰는데 만족스럽습니다 맛과 양 다 좋아요 추천합니다,5,5,5,5.0,2023-05-14 23:19:52,1,0,391531
vb**,"통뼈닭발/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(2단계 청양고추 정도),서비스 선택(쿨피스 450ml))",제가 닭발은 뼈닭발밖에 안먹는데일단 불향도 향이고 야들야들해서 좋았어요,5,5,5,5.0,2023-05-13 19:49:12,1,0,391531
ta**,"통뼈닭발/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(2단계 청양고추 정도),서비스 선택(쿨피스 450ml))",너무 맛있게 먹었습니다!!!,5,5,5,5.0,2023-05-11 17:58:11,1,0,391531
rh**,"닭발세트1（小）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(2단계 청양고추 정도),서비스 선택(공기밥 1개))",너무너무 맛잇게 잘 먹었습니다!!,5,5,5,5.0,2023-05-11 09:43:27,1,0,391531
wy**,"닭발세트1（小）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml))",닭발 넘 마슀음.. 구성도 넘좋음. 또 먹고 싶다,5,5,5,5.0,2023-05-10 18:00:22,1,0,391531
ks**,"순살불닭/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(4단계 하바네로),서비스 선택(코카콜라 500ml 로 변경),주먹밥 ／ 만두 추가선택(셀프주먹밥 추가))",맛있게 잘먹엄ㅅ습니당,5,5,5,5.0,2023-05-09 12:02:44,1,0,391531
as**,"통뼈닭발/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(3단계 쥐똥고추 정도),서비스 선택(쿨피스 450ml))","와 드뎌 제가 원하던 닭발집 찾았어요 ㅠㅠㅠㅠㅠㅠㅠ
살도 많고 맵기도 좋고 넘 맛남!!!!!",5,5,5,5.0,2023-05-08 22:49:49,1,0,391531
ks**,"순살불닭/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(4단계 하바네로),서비스 선택(쿨피스 450ml)),주먹밥/1",🫶🏼,5,5,5,5.0,2023-05-07 21:56:50,1,0,391531
1t**,"마늘소금똥집/1(사이즈 선택(小),기본 서비스(단무지),서비스 선택(공기밥 1개),안 받을래요 빼주세요(단무지（빼주세요）),안 받을래요 빼주세요(수저,포크（빼주세요）))",닭똥집 진짜 맛잇어요ㅠㅠ,5,5,5,5.0,2023-05-07 20:38:59,1,0,391531
sb**,"무뼈닭발/1(사이즈 선택(大),기본 서비스(단무지＋부추),맛 선택(1단계 신라면보다 매운맛),서비스 선택(공기밥 1개),공기밥 ／ 사리 추가선택(김말이튀김 6개))",역시 너무 맛있어요~ 완전 추천합니댱!!,5,5,5,5.0,2023-05-07 16:25:26,1,0,391531
so**,"닭발세트2（大）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml),주먹밥 ／ 만두 추가선택(셀프주먹밥 추가))","닭발 첨 먹어보는데 불향도 나고 넘 맛있었어요~
닭발은 이집이 맛집이었네요~
재주문의사 200%~~~",5,5,5,5.0,2023-05-06 19:47:20,1,0,391531
ta**,"마늘소금똥집/1(사이즈 선택(大),기본 서비스(단무지),서비스 선택(스프라이트 500ml 로 변경),음료수 추가선택(스프라이트 1.5L 추가))",간만에 아주 잘 먹었어요 ㅎ,5,5,5,5.0,2023-05-05 22:26:41,1,0,391531
ta**,"닭발반반세트1/1(기본 메뉴 2가지 선택(통뼈닭발),기본 메뉴 2가지 선택(순살불닭),선택 메뉴 맛 선택(통뼈닭발（2단계 청양고추）),선택 메뉴 맛 선택(순살불닭（기본 신라면 보다 매운맛）),기본 서비스(계란찜中＋단무지),서비스 선택(쿨피스 450ml))","정성스럽게 만들어주신 음식에 감사드립니다.
떡은 제가 잘 못 먹어서 남길뿐 
음식은 싹스리했습니다 
감사합니다",5,5,5,5.0,2023-05-05 21:40:39,1,0,391531
li**,"닭발세트1（小）/1(메뉴 선택(통뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(공기밥 1개))",싸지 않지만 잘 먹었어요,5,4,3,4.0,2023-05-05 15:26:28,1,1,391531
pk**,"닭발반반세트1/1(기본 메뉴 2가지 선택(무뼈닭발),기본 메뉴 2가지 선택(마늘소금똥집),선택 메뉴 맛 선택(무뼈닭발（기본 신라면 보다 매운맛）),선택 메뉴 맛 선택(마늘소금똥집),기본 서비스(계란찜中＋단무지),서비스 선택(쿨피스 450ml),안 받을래요 빼주세요(수저,포크（빼주세요）))","맛있게 먹었어요
둘이서 먹기에 적당하고
아쉬운점은 달걀찜 비린내가 조금 있었어요ㅜ
그래도 전체적으로 다 맛있어요",5,5,5,5.0,2023-05-02 16:43:24,1,0,391531
23**,"통뼈닭발/1(사이즈 선택(小),기본 서비스(단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml),주먹밥 ／ 만두 추가선택(물만두튀김 10개 추가))",좀 맵지만 맛있어요. 양 도 많아요.,5,5,5,5.0,2023-04-30 13:15:50,0,1,391531
qu**,"마늘양념똥집/1(사이즈 선택(大),기본 서비스(단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(공기밥 1개)),닭발세트2（大）/1(메뉴 선택(무뼈닭발),기본 서비스(계란찜中＋주먹밥＋단무지),맛 선택(1단계 신라면보다 매운맛),서비스 선택(쿨피스 450ml))","불향맛 닭발 맛있네요@! 닭똥집도 맛나구요
배불리 먹었습니다",5,5,5,5.0,2023-04-29 18:32:12,1,0,391531
