UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
de**,황금버터크런키（콤보）＋후루룩떡볶이/1,잘먹었습니다 맛있습니다,5,5,5,5,2023-04-29 16:53:30,0,1,1147077
kj**,"2마리 골라먹는 3가지맛＋포테이토치즈스틱（2개）/1(변경(100%다리살**),맛선택(파닭),맛선택(매직버터양념 보통맛),후라이드 변경**(후라이드를 닭강정으로 변경))","먹기전에 찍었어야 했는데
치킨이 너무 맛있어 보여서 그만 깜빡햇네요ㅠㅠ
맛있게 잘먹었습니다",5,5,5,5,2023-04-25 15:44:36,1,0,1147077
de**,황금버터크런키（순살）＋후루룩떡볶이/1(선택(순살（가슴살＋다리살）)),여기가 찐맛집!! 맛있어요 양도 많고,5,5,5,5,2023-04-24 20:17:07,0,1,1147077
as**,황금버터크런키（뼈）＋후루룩떡볶이/1,맛있어요~~~^^~~,5,5,5,5,2023-04-21 15:21:13,1,0,1147077
wn**,"2마리 골라먹는 3가지맛＋후루룩떡볶이세트/1(변경(뼈),맛선택(까르보나라),맛선택(매운불맛양념),후라이드 변경**(후라이드))",두 마리 양 진짜 진짜 많아요.! 호식이 생각하고 시켰다가 상자 크기부터 넘 거대해서 놀랬네요.... 맛도 괜찮아요 번창하세요!,5,5,5,5,2023-04-21 08:48:27,1,0,1147077
de**,황금버터크런키（콤보）＋포테이토치즈스틱（2개）/1,처음 먹어봤는데 맛있어요!!,5,5,5,5,2023-04-16 14:34:01,0,1,1147077
da**,"2마리 골라먹는 3가지맛＋후루룩떡볶이세트/1(변경(뼈),맛선택(양념),맛선택(황금버터크런키),후라이드 변경**(후라이드를 간장으로 변경))",맛있게 잘먹었습니다.,5,5,5,5,2023-04-15 20:44:05,1,0,1147077
00**,"1마리 골라먹는 3가지맛＋후루룩떡볶이세트/1(변경(뼈),맛선택(간장),맛선택(청양마요),후라이드 변경(후라이드를 황금버터크런키로 변경))",버터크런키는 좀 느끼하고 전체적으로 살짝 아쉬웠습니다,4,4,5,5,2023-04-15 18:16:03,1,1,1147077
ey**,"1마리 골라먹는 3가지맛＋후루룩떡볶이세트/1(변경(뼈),맛선택(양념),맛선택(청양마요),후라이드 변경(후라이드))","기본에 충실한맛
겉은 바삭, 육질은 부드럽네요
떡볶이도 괜찮아요",5,4,5,5,2023-04-14 09:15:15,1,1,1147077
so**,"1마리 골라먹는 3가지맛＋후루룩떡볶이세트/1(변경(순살（가슴살＋다리살）**),맛선택(치뿌린),맛선택(황금버터크런키),후라이드 변경(후라이드))",맛있고 배달도 빠르고 양도 많습니다,5,5,5,5,2023-04-11 14:35:00,1,0,1147077
