UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
su**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 토핑추가(푸주 추가（50g）),마라로제 당면선택(납작당면 （기본）),[단품]사리추가(치즈비엔나 7개),찜닭무 선택(사각사각 사각무))","맛 자체는 기본 로제보다 맛있었는데요.
마라 잘 안먹는 사람은 힘들었어요..
왜냐면 마조유..?에 들어있는 갈색 씨 같은거랑 초록색 잎..(고수..?)가 한번씩 씹히면 엄청 쓴맛 나고 알싸한맛 나서 그것들 빼고 먹으면 정말 맛있어요!!!처음부터 빼고 주문요청하시는 걸 추천..!그럼 정말정말 맛있을 것 같아요",5,5,5,5.0,2023-05-22 21:27:28,1,0,348542
ni**,"한마리（순살）＋한마리（순살）/1(메뉴1_순살맛선택(로제찜닭（순살）),메뉴1_매운맛선택(4단계（매운맛）),메뉴1_당면선택(중국당면 변경),메뉴2_순살맛선택(트러플크림찜닭（순살）),메뉴2_매운맛선택(3단계（보통맛）),메뉴2_당면선택(둥근당면（기본제공／ 닭볶음탕 기본당면 없음）),공기밥(공기밥 4개),찜닭무 선택(사각사각 사각무))",배달이 빠르고 맛있었어요,5,5,5,5.0,2023-05-22 18:13:36,1,0,348542
ka**,"[1~2인] 까만／빨간찜닭 반마리/1(반마리_맛선택(까만찜닭),뼈／순살 선택（반마리）(순살（닭다리살 100%）),매운맛 5단계(5단계（아주매운맛）),당면선택(둥근당면),찜닭무 선택(사각사각 사각무))",맛잇어용 ㅎㅎㅎㅎ 자주 시켜먹을게요,5,5,5,5.0,2023-05-22 15:55:13,1,0,348542
ic**,"한마리（뼈）＋한마리（뼈）/1(메뉴1_맛선택(까만찜닭（뼈）),메뉴1_매운맛선택(3단계（보통맛）),메뉴1_당면선택(둥근당면（기본제공／ 닭볶음탕 기본당면 없음）),메뉴2_맛선택(까만찜닭（뼈）),메뉴2_매운맛선택(3단계（보통맛）),찜닭무 선택(사각사각 사각무),음료 변경(스프라이트 500ml 변경)),치즈볼5개/1","주위에 두찜 지점이 세군데인데 성북석관점이 짱입니다!!!
요청사항들어주셔서 너무 감사드립니다.  
배달중 새긴했지만 국물이 충분히 넉넉해서 먹는데 아무 지장 없었구요~~배달기사분 친절하셔서 기분좋은 식사 했습니다.
맛은 여전히 짱입니다요~~♥♥♥♥
서비스로 주신 스프라이트도 잘 마셨어요 감사해요♥",5,5,5,5.0,2023-05-22 15:32:07,1,0,348542
sc**,"까만／빨간 찜닭/1(찜닭 맛선택(까만찜닭),뼈／순살 선택(뼈),매운맛 5단계(3단계（보통맛）),당면선택(둥근당면),당면추가(둥근당면 추가),찜닭무 선택(사각사각 사각무))",맛있게 잘먹었습니다,5,5,5,5.0,2023-05-22 13:54:01,1,0,348542
qw**,"치즈찜닭/1(찜닭 맛선택(까만찜닭),뼈／순살 선택(순살（닭다리살 100%）),매운맛 5단계(3단계（보통맛）),당면선택(둥근당면),찜닭무 선택(사각사각 사각무),음료 변경(스프라이트 500ml 변경))","순삭했어요~!!
두찜이 이렇게나 맛있는지 몰랐네요
다음에 또 주문할게요~~",5,5,5,5.0,2023-05-22 12:15:16,1,0,348542
12**,"[1~2인] 로제찜닭 반마리/1(뼈／순살 선택（반마리）(순살（닭다리살 100%）),매운맛 3단계(보통맛),당면선택(둥근당면),찜닭무 선택(사각사각 사각무))","정말 맛있게 잘먹었습니다.
양도 많고 리뷰이벤트로 사리도 잘 왔구요 배달도 빨랐어요
두찜하면 성북석관점인 것 같아요
매번 잘 시켜먹습니다.",5,5,5,4.0,2023-05-22 10:50:50,1,1,348542
vk**,"마라로제찜닭/1(마라로제 매운맛 선택(매운맛),마라로제 당면선택(납작당면 （기본）),당면추가(납작당면 추가),찜닭무 선택(사각사각 사각무),음료추가(코카콜라 제로 1.25L 추가))",하하 넘 맛있어요 ㅠㅠ,5,5,5,5.0,2023-05-22 05:31:49,1,0,348542
do**,"마라로제찜닭/1(마라로제 매운맛 선택(보통맛),마라로제 당면선택(납작당면 （기본）),[단품]사이드추가(납작만두 5개),찜닭무 선택(사각사각 사각무))",처음 먹어보는데 부담스럽지 않고 괜찮네요!! 굳굳,5,5,5,5.0,2023-05-22 01:52:42,1,0,348542
do**,"까만／빨간 찜닭/1(찜닭 맛선택(빨간찜닭),뼈／순살 선택(순살（닭다리살 100%）),매운맛 5단계(1단계（아주순한맛）),당면선택(납작당면 변경),공기밥(공기밥 2개),찜닭무 선택(사각사각 사각무),음료 변경(제로콜라 1.25L 변경))",역시 두찜이에요!,5,5,5,5.0,2023-05-22 01:10:03,1,0,348542
