UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
rb**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）바삭한허니비),반반 오리지널피자 선택 2(（반반）[인기]할라불고기),피자도우 변경(치즈크러스트))",가성비 좋고 너무 맛있게 먹었어요!,5,5,5,5.0,2023-05-23 03:18:24,1,0,379849
ya**,"바삭한허니비/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본),피자토핑 추가(파인애플 추가))","첨 시켜 봤는데 
이거 바삭한 감자가 진짜 맛있네요
추천추천",5,5,5,5.0,2023-05-23 00:06:46,1,0,379849
ha**,"리얼페페로니/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본),피자토핑 추가(페페로니 추가))",정말 맛있게 잘 먹었습니다♡♡,5,5,5,5.0,2023-05-22 22:29:45,1,0,379849
yo**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）[인기]진짜감자피자),반반 오리지널피자 선택 2(（반반）슈퍼슈프림),피자도우 변경(리치골드),소스 추가(갈릭딥핑소스 추가))","""삭제"" 해버렸습니다 존맛",5,5,5,5.0,2023-05-22 22:25:44,1,0,379849
jh**,"반반 프리미엄L/1(반반 프리미엄피자 선택 1(（반반）[인기]매드쉬림프),반반 프리미엄피자 선택 2(（반반）[인기]에그콘피자),피자도우 변경(고구마체다크러스트))",에그콘피자 역시 너무 맛있습니다~~~!! 양도 많고 꼭 시켜드세요!!,5,5,5,5.0,2023-05-22 22:15:22,1,0,379849
k2**,"[인기]진짜감자피자/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본))",제가 좋아하는 원픽 청년피자예요 피자는 여기서만 시켜요~ 맛도 자극적이지않아 좋아요~ 다른곳은 짜서....할인쿠폰도 많이주시고 떡볶이도 제입맛에 딱이네요~~ ♡,5,5,5,5.0,2023-05-22 21:11:27,1,0,379849
jl**,"치즈스테이크/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(크림치즈크러스트))",다른피자처럼 안짜고 맛있어요~~,5,5,5,5.0,2023-05-22 20:05:24,1,0,379849
ks**,"리얼치즈/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(치즈크러스트))",치즈피자는 청년이죠ㅎㅎ,5,5,5,5.0,2023-05-22 17:06:35,1,0,379849
jh**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）바삭한허니비),반반 오리지널피자 선택 2(（반반）슈퍼슈프림),피자도우 변경(고구마체다크러스트),소스 추가([신메뉴]밀크딥핑소스 추가),소스 추가(핫소스 추가),음료 추가(코카콜라 1.25L 추가))",맛잇아여또시켜머글게요,5,5,5,5.0,2023-05-21 18:46:35,1,0,379849
kk**,"하와이안/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본))",맛있어요!!! 담에 또 시킬께요,5,5,5,5.0,2023-05-21 02:06:55,1,0,379849
qp**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）리얼불고기),반반 오리지널피자 선택 2(（반반）[인기]진짜감자피자),피자도우 변경(치즈크러스트))",맛있어용~~~~~~~~,5,5,5,5.0,2023-05-21 00:42:58,1,0,379849
wo**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）[인기]진짜감자피자),반반 오리지널피자 선택 2(（반반）리얼불고기),피자도우 변경(기본)),미트소스스파게티/1,코카콜라 500ML/1",맛있게 잘 먹었어요.,5,5,5,5.0,2023-05-20 23:45:55,1,0,379849
gr**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）바삭한허니비),반반 오리지널피자 선택 2(（반반）[인기]진짜감자피자),피자도우 변경(기본),피자토핑 추가(치즈 추가))",맛나요 너무 좋아요 리뷰 스파게티도 굿굿^^,5,5,5,5.0,2023-05-20 11:43:23,0,1,379849
kw**,"[인기]진짜감자피자/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본),피자토핑 추가(치즈 추가))",배달빠르고 맛있습니다,5,5,5,5.0,2023-05-19 23:54:49,1,0,379849
yu**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）바삭한허니비),반반 오리지널피자 선택 2(（반반）[인기]할라불고기),피자도우 변경(기본))",허니비+불고기 조합 맛있어요 :),5,5,5,5.0,2023-05-19 19:43:17,1,0,379849
rn**,"리얼페페로니/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본))",전나 맛있게 잘먹었어요,5,5,5,5.0,2023-05-19 16:36:09,0,1,379849
ly**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）[인기]진짜감자피자),반반 오리지널피자 선택 2(（반반）리얼불고기),피자도우 변경(기본),음료 추가(스프라이트 1.5L 추가))",맛있게 잘먹었습니다,5,5,5,5.0,2023-05-18 17:27:54,1,0,379849
hj**,"반반 오리지널L/1(반반 오리지널피자 선택 1(（반반）리얼페페로니),반반 오리지널피자 선택 2(（반반）리얼불고기),피자도우 변경(치즈크러스트))",맛있게 잘 먹었습니다!,5,5,5,5.0,2023-05-17 18:09:49,1,0,379849
ty**,"A. 오리지널 MONEY 세트/1(오리지널R 피자 선택(슈퍼슈프림 R),피자도우 변경(기본),스파게티 선택(알리오올리오파스타),치킨 닭다리 맛 선택 1(청피 후라이드 4개),음료 선택(코카콜라 500ML))",항상 시켜먹는곳인대 오늘도 맛있게 먹었습니다,5,5,5,5.0,2023-05-17 15:10:46,1,0,379849
xy**,"오리지널L ＋ 오리지널L/1(오리지널피자 선택 1(리얼페페로니 L),도우변경 1(기본),오리지널피자 선택 2(리얼불고기 L),도우변경 2(기본))",사장님 너무.맛있게 잘 먹었습니다,5,5,5,5.0,2023-05-17 13:43:04,1,0,379849
mh**,"[인기]진짜감자피자/1(피자 사이즈 선택(L사이즈 （2~3인）),피자도우 변경(기본))",포장 깨끗하게 잘 왔어요. 맛있게 잘먹었습니다!,5,5,5,5.0,2023-05-17 13:14:16,1,0,379849
