UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
tk**,（도시락）수육국밥（특） 순대 정식/1(추가사항 2(공기밥 추가)),혼자한끼해결하기에 정말 든든합니다,5,5,5,5.0,2023-05-23 04:33:37,0,1,337585
ws**,"（도시락）수육국밥（특）/1,찐만두/1",덕분에 잘 먹었습니다!!!,5,5,5,5.0,2023-05-22 18:35:07,1,0,337585
qh**,"（도시락）순대국（특）/1(메뉴선택(혼합),추가사항 2(편마늘（쌈장포함）),추가사항 2(청양고추（토핑）))",맛있게 잘 먹었어요,5,5,5,5.0,2023-05-22 16:38:42,1,0,337585
ke**,（도시락）수육국밥（특） 보쌈 정식/1,맛있게 잘먹었습니다~ 또시키겠습니다ㅎㅎ,5,5,5,5.0,2023-05-22 07:55:10,1,0,337585
yu**,보쌈정식/1,고기 냄새 하나도 안나고 맛있었어요~,5,5,5,5.0,2023-05-21 21:18:54,1,0,337585
gy**,（도시락）육개장순대국 순대 정식/1(추가사항 2(라면사리)),국물이 적어서 아쉬웠지만 맛있었습니다,5,5,3,5.0,2023-05-21 21:00:31,0,1,337585
gh**,"（도시락）순대국（특）/1(메뉴선택(혼합)),코카콜라 500ml/1",맛잇게 잘먹엇숩니다아아,5,5,5,5.0,2023-05-21 16:49:41,1,0,337585
ge**,（도시락）순대국（특） 보쌈 정식/1(메뉴선택(혼합)),정말 양도 많고 맛있게 잘먹었습니당 !,5,5,5,5.0,2023-05-21 13:24:34,0,1,337585
ll**,（도시락）소뼈맑은해장국 순대 정식/1,"잘받았고요
한끼
잘먹었습니다~",5,5,5,5.0,2023-05-21 12:10:29,1,0,337585
eo**,"（도시락）큰맘순대국/1(메뉴선택(혼합),추가사항 2(라면사리))",국밥너무맛있어요ㅎㅎ잘먹었습니다!!,5,5,5,5.0,2023-05-20 21:02:31,0,1,337585
ki**,"（도시락）순대국（특）/1(메뉴선택(고기만),추가사항 2(편육（대）))",맛있게 잘 먹었습니다,5,5,5,5.0,2023-05-20 20:28:17,0,1,337585
qk**,"（도시락）순대국（특）/1(메뉴선택(고기만),추가사항 2(공기밥 추가))","여기는 주기적으로 생각나는
맛 ㅎㅎ",5,5,5,5.0,2023-05-20 19:59:45,1,0,337585
gu**,"（도시락）순대국 보쌈 정식/1(메뉴선택(혼합)),（도시락）선지해장국 보쌈 정식/1",양도 많고 배달 엄청 빨리와서 뜨겁게 먹었어요 ㅎㅎ,5,5,5,5.0,2023-05-20 19:55:30,1,0,337585
mo**,（도시락）순대국/2(메뉴선택(혼합)),배달도 빠르고 맛있습니다,5,5,5,5.0,2023-05-20 18:49:48,1,0,337585
