UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
da**,"인절미망고 반반설빙/1,딥초코츄러스/1",Gooooooooood,5,5,5,5,2023-05-15 19:23:04,1,0,270476
dm**,"초코브라우니설빙/1,허니버터브레드/1,딥초코츄러스/1","잘 먹었습니다!! 감사합니당💛
오늘도 좋은 하루 보내세요:)",5,5,5,5,2023-04-26 15:02:15,1,0,270476
s8**,"팥인절미망고 반반설빙/1,팥앙금/1","음식 배달 모두 만족합니다.
반반 메뉴 너무 맛있네요~ 
이문점 추천합니다.",5,5,5,5,2023-04-24 22:42:08,1,0,270476
io**,"티라미수/1,인절미망고 반반설빙/1",저녁먹고 후식으로 맛있게 먹엇습니다 ㅎㅎ,5,5,5,5,2023-04-20 19:58:41,0,1,270476
sh**,"한입쏙붕어빵（슈크림）/3,인절미설빙/1",감사합니다 맛있어요,5,5,5,5,2023-04-18 19:08:22,0,1,270476
dm**,"초코브라우니설빙/1,허니버터브레드/1","잘 먹었습니다!! 감사합니다ㅎㅎ
오늘도 홧팅하세용💛",5,5,5,5,2023-04-16 20:43:16,1,0,270476
mm**,"순수요거생딸기설빙/1,꿀호떡/1",왕 맛있음 소스도 충분,5,5,5,5,2023-04-02 11:12:10,1,0,270476
ks**,"애플망고치즈설빙/1,인절미토스트/1","역시 설빙!! 배달도 빠르고 맛도 있어요 :) 
망고빙수는 설빙이 최고네요 ㅎㅎ",5,5,5,5,2023-03-26 22:18:41,1,0,270476
gl**,"한입쏙붕어빵（슈크림）/1,생딸기설빙/1(토핑선택(딸기시럽))",딸기가 좀만 더 많으면 좋겠어요,5,5,5,5,2023-02-19 20:23:29,1,0,270476
se**,"한입쏙붕어빵（팥）/1,한입쏙붕어빵（슈크림）/1,한입쏙붕어빵（자색고구마）/1,인절미설빙/1","맛있어요
완전만족입니당",5,5,5,5,2023-01-26 16:06:06,1,0,270476
as**,"팥인절미설빙/1,매콤떡볶이/1(옵션(완전조리)),연유소스/1,인절미떡/1,찹쌀떡/1,프리미엄 바닐라아이스크림/1","빠른배달 감사합니다~! 맛도 좋고 최고네요!! 
급하게 먹느라 사진도 못 찍었어요^^;;",5,5,5,5,2023-01-21 20:12:31,0,1,270476
hb**,"생딸기설빙/1(토핑선택(딸기시럽)),연유소스/2,프리미엄 바닐라아이스크림/1",우유얼음 짱.. 배달 받았을때 빙수 상태 매장이랑 완전 똑같았습니다 맛있게 잘먹었어요,5,5,5,5,2022-12-01 19:54:30,1,0,270476
ky**,"아임파인망고설빙/1,한입쏙붕어빵（피자）/1","처음먹었는데 ㅋㅋㅋ
맛이 ㅋ 아이들이좋아해요
제취향은 인절미~~~",5,2,2,5,2022-10-30 16:00:44,1,1,270476
ni**,"인절미망고 반반설빙/1,매콤떡볶이/1",떡볶이가 너무 맛있었어용!! 설빙 양도 많구 시원해서 좋았습니당,5,5,5,5,2022-10-21 20:25:27,1,0,270476
hj**,"티라미수/1,애플망고치즈설빙/1",다른 주소로 배달을 잘못했는데 기사님이 친절하게 와주셨어요! 감사합니다! 아이가 먹고 싶다해서 주문했어요! 엄청 좋아합니다!,5,5,5,5,2022-10-19 19:22:17,1,0,270476
ii**,애플망고치즈설빙/2,항상 맛있어서 더울 때마다 주문 넣어요.,5,5,5,5,2022-09-20 16:24:34,0,1,270476
ii**,애플망고치즈설빙/2,"최소주문액이 15,000이상이라 메뉴를 두 개 이상 주문해야한다는 것만 빼면 다 좋아요~",5,5,5,5,2022-09-17 12:33:47,0,1,270476
ii**,"애플망고치즈설빙/1,오레오초코몬스터설빙/1,연유소스/1",항상 맛있고 시원하게~,5,5,5,5,2022-09-10 15:16:57,0,1,270476
pi**,"티라미수/1,인절미설빙/1,통통새우볶음밥/1",다른 곳은 완전히 꽉채워서 주고 인절미 가루도 넘처났는데... 이상하네요,3,4,1,3,2022-09-09 19:36:18,0,1,270476
ka**,"애플망고치즈설빙/1,팥인절미설빙/1,연유소스/2",맛있고 배달도 완전 빨라 잘 먹었습니다,5,5,5,5,2022-08-27 22:30:57,1,0,270476
le**,"팥인절미설빙/1,인절미설빙/1",맛있게 잘 먹었습니다,5,5,5,5,2022-08-27 20:59:42,1,0,270476
so**,"팥인절미망고 반반설빙/1,아메리카노HOT/1",설빙 이문점이 젤빠르고맛있어요,5,5,5,5,2022-08-24 11:42:07,0,1,270476
il**,"오레오초코몬스터설빙/1,쌍쌍치즈가래떡/1",양이 많고 맛있어요~,5,5,5,5,2022-08-22 03:56:34,1,0,270476
