UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
cg**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）)),콜라/1",오늘도 정말 맛있네요 주먹밥이랄 쭈꾸미 너무 잘 어울려요,5,5,5,5.0,2023-05-20 18:44:35,1,0,329899
ci**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),비록 사진은 찍지 못했지만 덕분에 따뜻하고 맛있는 한 끼를 챙겼습니다. 모자라지도 넘치지 않는 단정한 음식이란 느낌이 들었어요~재료도 신선했구요! 무엇보다 따뜻하게 먹을 수 있도록 도로를 질주하셨을 기사님 노고에 감시드립니다. 안전운행 하세요~,5,5,5,5.0,2023-05-20 12:27:51,0,1,329899
go**,"쭈꾸미새우SET/1(사이즈 선택(700g（2~3人）),추가 선택(우동사리 추가))",맛있게 잘 먹었습니다.,5,5,5,5.0,2023-05-19 20:38:05,0,1,329899
gl**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),처음으로 먹어보았는데 쭈꾸미가 적당히 익혀져서 질기지도 않고 탱글탱글 너무 맛있었어요,5,5,5,5.0,2023-05-17 06:04:07,1,0,329899
ba**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),생각보다 매워서 깜놀~!! 맛있게 잘 먹었습니다.!!,5,5,5,3.0,2023-05-14 17:20:58,1,1,329899
ha**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）),추가 선택(공기밥 추가))",정말 맛있게 잘 먹었습니다. 다음에 또 시켜먹을게요~!!,5,5,5,5.0,2023-05-13 18:39:44,1,0,329899
hu**,"쭈꾸미SET/1(사이즈 선택(650g（2~3人）),추가 선택(날치알사리 추가),추가 선택(천사채 추가),추가 선택(깻잎 추가))","매콤하니 너무맛있어요~~
마지막에 볶음밥까지~~~잘해먹었어욤",5,5,5,5.0,2023-05-10 23:09:05,1,0,329899
cg**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）),추가 선택(삼겹살 추가),추가 선택(우동사리 추가)),콜라/1",진짜 넘 맛있게 잘 먹었어요 볶음밥도 너무 맛있어서 다음엔 볶음밥도 한개 추가해야겠어요,5,5,5,5.0,2023-05-08 12:07:49,1,0,329899
mo**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),"쭈꾸미는역시 강금옥이죠
계속재주문중입니다
번창하세용",5,5,5,5.0,2023-05-07 21:39:42,1,0,329899
ba**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),쭈꾸미 맛집이네요 얼큰하고 맛있게 먹었어요,5,5,5,5.0,2023-05-07 18:38:23,0,1,329899
db**,쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）)),배송도 빠르고 양도 적당하고 너무 맛잇어요ㅠㅠ 매운맛 조절이 가능하먼 좋겠습니다!,5,5,5,5.0,2023-04-29 22:54:10,0,1,329899
qw**,"쭈꾸미새우SET/1(사이즈 선택(700g（2~3人）),추가 선택(고구마떡사리 추가),추가 선택(날치알사리 추가),추가 선택(2가지 소스 추가),추가 선택(치즈떡사리 추가))",맛은 그냥 그런데 2-3인분기준 혼자 먹으면 적당한 양,2,3,1,4.0,2023-04-29 18:29:42,0,1,329899
lo**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),맛있게 먹었어요 중독성 강합니다,5,5,5,5.0,2023-04-28 23:39:39,0,1,329899
rh**,쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）)),"맛있어서 자주 시켜먹는 메뉴입니다. 
양념이 진짜 맛있어요.",5,5,5,5.0,2023-04-28 22:10:30,1,0,329899
ds**,[나홀로꿀맛]1인 쭈꾸미/1(추가 선택(공기밥 추가)),"생각보다 매콤해요
쭈꾸미 많이 들어가있고 버섯도 있고 배부르게 잘 먹었습니다~",5,5,5,0.0,2023-04-28 18:16:34,1,1,329899
sy**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),"요청사항도 잘들어주시고 양도 많아서 좋았습니다!!
쭈꾸미도 통통해용!!",5,5,5,5.0,2023-04-25 00:32:02,1,0,329899
wa**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),"정말 언제 먹어도

맛있고 푸짐해요! 

감사히 잘 먹었습니다

근데 이거 깻잎 안 씻고 바로 먹어도 괜찮은 거 맞죠? 싱싱해서요",5,5,5,5.0,2023-04-21 04:05:05,1,0,329899
mk**,쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）)),맛있었어요! 잘 먹었습니다~~,5,5,5,5.0,2023-04-16 19:20:10,1,0,329899
98**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）),추가 선택(깻잎 추가))",맛있게 잘 먹었습니다!,5,5,4,5.0,2023-04-15 20:53:10,1,1,329899
pk**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),맛나게 먹었습니다^^,5,5,5,5.0,2023-04-14 00:07:02,1,0,329899
me**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),맛있게 잘 먹었습니다,5,5,5,0.0,2023-04-13 21:09:51,1,1,329899
ro**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),오랫만에 생각나서 시켰는데 여전히 맛있네요^^,5,5,5,5.0,2023-04-11 13:09:21,0,1,329899
손님,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),"맛은둘째치고  이게 2인분인가요?
진짜 1인분입니다
쭈꾸미토막 셀수도있겠네요
너무하네요",1,2,1,4.0,2023-04-09 20:30:18,1,1,329899
yl**,쭈꾸미SET/1(사이즈 선택(650g（2~3人）)),저한텐 좀 맵지만 맛있어요,5,5,5,5.0,2023-04-05 19:57:46,1,0,329899
fl**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）),추가 선택(천사채 추가))",맛있게 잘먹었습니다,5,5,5,5.0,2023-04-02 22:37:54,1,0,329899
xo**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）)),사이다/1",맛있게 잘먹었어요~~,5,5,5,5.0,2023-04-02 20:41:06,1,0,329899
wj**,"쭈꾸미삼겹SET/1(사이즈 선택(700g（2~3人）),추가 선택(천사채 추가))",너무 맛있었습니다!,5,5,5,5.0,2023-03-28 20:21:33,1,0,329899
