UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
hy**,"타코야끼22알（2가지맛＋에이드1）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),에이드 선택(망고 에이드))",맛있어요 매콤한게 더 맛나네요,5,5,5,5.0,2023-05-03 00:32:03,1,0,1061827
da**,"크림치즈 타코야끼/1(사이즈 선택(8알)),스위트칠리 타코야끼/1(사이즈 선택(8알)),허니버터  타코야끼/1(사이즈 선택(8알))",맛나게 잘 먹었어요 ^^,5,5,5,5.0,2023-04-21 19:32:30,0,1,1061827
01**,"타코야끼28알（2가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼))",맛있게 잘 먹었습니다 ~*,5,5,5,5.0,2023-04-06 19:03:34,1,0,1061827
ch**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),맛 선택 3(갈릭 타코야끼))",맛있게 잘 먹었습니다😊,5,5,5,0.0,2023-03-09 19:03:47,1,1,1061827
ka**,"타코야끼28알（2가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(불닭마요 타코야끼))",맛있어서 너무 빨리 먹어서 사진이 없네요 ㅜㅜ,5,5,5,0.0,2023-02-28 21:28:36,0,1,1061827
ki**,"타코야끼22알（2가지맛＋에이드1）/1(맛 선택 1(갈릭 타코야끼),맛 선택 2(오리지날 타코야끼),에이드 선택(청포도 에이드))",배송도 빠르고 좋았어요,4,4,4,5.0,2023-02-08 15:07:28,0,1,1061827
ha**,"타코야끼28알（2가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼))",처음 주문해봤어요 냉동 타코야끼가 아니라서 식감도 좋고 통통한 문어가 들어 있어서 넘 맛있어요 다음에 또 주문할께요!,5,5,5,5.0,2023-01-13 22:27:49,1,0,1061827
su**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(오리지날 타코야끼),맛 선택 3(오리지날 타코야끼))",사진은 없네요 급하게 먹어서.ㅠ 완전 추천합니다 ㅎ,5,5,5,5.0,2022-12-20 18:00:46,0,1,1061827
ka**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),맛 선택 3(청양마요 타코야끼))",아이가 너무 좋아 합니다^^,5,5,5,0.0,2022-12-16 18:38:11,1,1,1061827
ka**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),맛 선택 3(청양마요 타코야끼))",아이가 매번 맛있다고 합니다^^,5,5,5,5.0,2022-12-08 20:14:54,1,0,1061827
ji**,"타코야끼22알（2가지맛＋에이드1）/1(맛 선택 1(매콤 오리지날 타코야끼),맛 선택 2(명란마요),에이드 선택(석류걱 에이드))",맛있었어요 ㅎㅎ 다음에 또 먹을게영,5,5,5,5.0,2022-12-04 12:19:16,0,1,1061827
cu**,"오리지날 타코야끼/1(사이즈 선택(8알)),청양마요 타코야끼/1(사이즈 선택(8알)),핫칠리 타코야끼/1(사이즈 선택(8알))",맛있게 잘 먹었습니다,5,5,5,0.0,2022-12-01 14:22:31,1,1,1061827
bn**,"타코야끼22알（2가지맛）/1(맛 선택 1(청양마요 타코야끼),맛 선택 2(불닭마요 타코야끼))",잘먹었습니다~~~!,5,5,5,0.0,2022-11-24 19:07:20,1,1,1061827
ka**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),맛 선택 3(청양마요 타코야끼))",아이가 맛있어하네요^^,5,5,5,5.0,2022-11-22 22:32:25,1,0,1061827
oh**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(명란마요),맛 선택 3(갈릭 타코야끼))",참맛있네요.다코야끼 제대로입니다.,5,5,5,5.0,2022-11-09 00:02:28,1,0,1061827
jh**,"타코야끼22알（2가지맛＋에이드1）/1(맛 선택 1(매콤 오리지날 타코야끼),맛 선택 2(명란마요),에이드 선택(청포도 에이드))",맛있게 잘먹었습니다,5,5,5,5.0,2022-11-08 16:53:34,1,0,1061827
mi**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(명란마요),맛 선택 3(허니버터 타코야끼))",너무 마싯게 잘먹었습니다!,5,5,5,5.0,2022-11-06 01:10:15,1,0,1061827
su**,"타코야끼28알（2가지맛＋에이드1）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(불닭마요 타코야끼),에이드 선택(청포도 에이드))",너무 맛있어요 추천 꾹 감사합니다 ㅎ,5,5,5,5.0,2022-11-01 22:30:53,0,1,1061827
sh**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),맛 선택 3(명란마요))",맛있게 잘먹었습니다,5,5,5,5.0,2022-10-23 19:43:49,0,1,1061827
il**,"타코야끼33알（3가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(와사비마요 타코야끼),맛 선택 3(갈릭 타코야끼))",맛있게 잘 먹었어요 ㅎㅎ,5,5,5,5.0,2022-10-20 14:00:02,1,0,1061827
da**,"타코야끼22알（2가지맛）/1(맛 선택 1(불닭마요 타코야끼),맛 선택 2(갈릭 타코야끼))",자주 시켜먹을게요 너무 맛있어요 ❤️❤️,5,5,5,0.0,2022-10-18 16:16:05,0,1,1061827
tn**,"타코야끼33알（3가지맛）/1(맛 선택 1(허니버터 타코야끼),맛 선택 2(불닭（매워요）타코야끼),맛 선택 3(오리지날 타코야끼))",역시 타코야끼는 오리지널이 제일 맛있네요 많이파세요~,5,5,5,5.0,2022-10-03 18:34:29,1,0,1061827
mj**,"타코야끼28알（2가지맛）/1(맛 선택 1(청양마요 타코야끼),맛 선택 2(불닭마요 타코야끼))",여러 맛 먹어봤는데 청양마요랑 불닭마요가 제일 맛있는 거 같아요! 맛있게 잘 먹었습니다 ◡̈,5,5,5,5.0,2022-09-18 02:34:21,1,0,1061827
ek**,"타코야끼42알（3가지맛＋에이드2）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(명란마요),맛 선택 3(스위트칠리 타코야끼),에이드 선택 1(히비스커스 레몬 에이드),에이드 선택 2(한라봉 에이드))",타코야끼땡겨서 시켰는데 소스많고 가쓰오부시 넉넉해서 넘 맛있게먹었습니다 에이드도 개존맛,5,5,5,5.0,2022-09-14 23:32:10,0,1,1061827
ru**,"오리지날 타코야끼/1(사이즈 선택(8알)),나쵸치즈 타코야끼/1(사이즈 선택(8알)),갈릭 타코야끼/1(사이즈 선택(8알))",잘 먹었습니다 감사합니다,5,5,5,5.0,2022-09-13 01:13:55,1,0,1061827
on**,"타코야끼33알（3가지맛）/1(맛 선택 1(불닭（매워요）타코야끼),맛 선택 2(명란마요),맛 선택 3(나쵸치즈 타코야끼))",매운맛이 생각보다 약하네요,4,4,4,4.0,2022-09-10 00:23:30,1,1,1061827
6k**,핫칠리 타코야끼/1(사이즈 선택(8알)),다음엔 다른맛고 먹어볼게요 맛있어용ㅎㅎ,5,5,5,0.0,2022-08-30 13:57:30,1,1,1061827
6k**,"타코야끼22알（2가지맛）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼))","맛잇어요
자주 사먹는 집입니당 굿 웃 굿",5,5,5,0.0,2022-08-30 13:57:07,1,1,1061827
pk**,"타코야끼33알（3가지맛）/2(맛 선택 1(오리지날 타코야끼),맛 선택 2(오리지날 타코야끼),맛 선택 3(오리지날 타코야끼))",맛있게 먹었어요^^,5,5,5,5.0,2022-08-29 19:06:16,0,1,1061827
me**,"타코야끼22알（2가지맛）/1(맛 선택 1(허니버터 타코야끼),맛 선택 2(크림치즈 타코야끼))","애들이 빨리 먹을려고 대충 찍었어요
가스오브시도 맛나고 좋아요",5,5,5,0.0,2022-08-19 16:25:33,1,1,1061827
jh**,"타코야끼22알（2가지맛＋에이드1）/1(맛 선택 1(오리지날 타코야끼),맛 선택 2(매콤 오리지날 타코야끼),에이드 선택(망고 에이드))",맛있게잘먹었습니다.,5,5,5,5.0,2022-08-18 13:41:32,1,0,1061827
