UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
sl**,"쿠치나스파게티세트R/1(피자 R 선택(수퍼슈프림),스파게티 선택(베이컨크림스파게티))",맛있게 잘 먹었습니다,5,5,5,5.0,2023-04-18 15:04:22,1,0,1012326
wi**,"미트&씨푸드/1(도우 선택(R),기타 추가 선택(갈릭디핑소스),추가 토핑 선택(블랙올리브))",피자쿠피나 폼 미쳤다,5,5,5,5.0,2023-04-16 23:56:07,1,0,1012326
or**,"하프앤하프/1(피자 선택(베이컨체다),피자 선택(수퍼슈프림),엣지 L 추가선택(고구마골드링 L),음료 추가 선택(코카콜라1.25L),사이드 메뉴 추가 선택([NEW]로제불닭라이스))",맛있어요~ 넘 맛있어서 순삭되다보니 양이 적게 느껴지는ㅠㅠ,5,5,4,5.0,2023-04-14 19:36:28,0,1,1012326
wh**,더 고구마/1(도우 선택(R)),맛있어서 혼자 5조각을 먹었네요~,5,5,5,0.0,2023-03-17 03:07:09,1,1,1012326
wi**,베이컨체다/1(도우 선택(R)),사장님 가둬놓고 피자만 만들게 하고싶당,5,5,5,5.0,2023-02-07 23:07:03,1,0,1012326
re**,"쿠치나스파게티세트L/1(피자 L 선택(레드페퍼로니),스파게티 선택(미트스파게티),음료 추가 선택(스프라이트500mL))",맛있게 잘 먹었습니다!,5,5,5,5.0,2023-02-04 07:05:07,0,1,1012326
eo**,"오리지널콤보/1(도우 선택(L),강정 선택(오리지널),오리지널 피자 선택(베이컨체다))","리뷰참여로 치즈추가했는데… 추가가된건지 치즈양이 많지 않았어요…
아무튼 잘먹었습니다",5,4,4,4.0,2023-01-29 19:36:41,1,1,1012326
re**,"[NEW]판타스틱4/1(도우 선택(R),엣지 선택(치즈크러스트 R))",처음먹어봤는데 진짜 맛있네요 잘먹었습니다!,5,5,5,5.0,2023-01-18 18:59:05,1,0,1012326
ha**,"클래식콤보/1(도우 선택(R),강정 선택(고추간장),클래식 피자 선택(수퍼슈프림))","양도 많고 맛도 좋고 배달도 빠르고
피자는 다먹어서 사진 못 찍었어요",5,5,5,5.0,2023-01-02 18:39:29,1,0,1012326
ko**,"[NEW]칠리 페페로니＋감자튀김서비스/1(도우 선택(R),음료 추가 선택(코카콜라1.25L))","여길 더 빨리 알았으면 삶이 5%정도 더 행복했을텐데.. 맛 양 서비스 다 너무 만족스럽네요.
특히 리뷰이벤트 소시지마요라이스?? 이건 기대도 안했는데 뜬금없이 고급이라 놀랐어요!!",5,5,5,5.0,2022-12-02 21:00:10,1,0,1012326
ku**,"[가성비갑]떡볶이 세트/1(L피자 선택(베이컨체다),떡볶이 선택(로제 투움바 떡볶이),떡볶이 매운맛 조절선택(매운맛),감자튀김 선택(감자튀김),음료 변경 선택(코카콜라 500mL))",피자와 떡볶이 둘다 너무 맛있네요~~,5,5,5,5.0,2022-10-15 18:25:37,1,0,1012326
ar**,"[가성비갑]떡볶이 세트/1(L피자 선택(수퍼슈프림),떡볶이 선택(쿠치나 떡볶이),떡볶이 매운맛 조절선택(매운맛),감자튀김 선택(감자튀김),음료 변경 선택(코카콜라 500mL))","피자 담백하고 쫄깃했어요
떡볶이는 생각보다 더 매워요~담엔 보통맛 먹을게요",5,5,5,5.0,2022-10-11 21:41:26,1,0,1012326
se**,"하프앤하프/1(피자 선택(수퍼슈프림),피자 선택(칠리 페페로니)),갈릭딥핑소스/1,핫소스/5",빠르고 맛있어요,5,5,5,5.0,2022-10-08 19:52:00,1,0,1012326
to**,"프리미엄콤보/1(도우 선택(L),강정 선택(오리지널),프리미엄 피자 선택(비프&쉬림프))",잘먹었습니다! 맛있어요,5,5,5,5.0,2022-09-25 22:50:08,1,0,1012326
se**,"미트스파게티/1,쿠치나떡볶이 /1(매운맛 조절(매운맛))",맛있어요!! 가성비 쵝오,5,5,5,5.0,2022-09-17 22:36:13,1,0,1012326
ns**,"쿠치나스파게티세트R/1(피자 R 선택(프레쉬모짜렐라),스파게티 선택(베이컨크림스파게티))",맛있게 잘먹었습니다,5,5,5,5.0,2022-08-31 08:50:34,1,0,1012326
ha**,오리지널치킨강정/1,맛있네요 다음에도 주문할게요,5,5,5,5.0,2022-08-30 13:25:06,1,0,1012326
ja**,"쿠치나스파게티세트L/1(피자 L 선택(그릴드핫치킨),스파게티 선택(미트스파게티))",요 근래 먹은데중에 젤루 맛잇습니다!!,5,5,5,5.0,2022-08-22 19:53:31,1,0,1012326
su**,"[가성비갑]떡볶이 세트/1(L피자 선택(더 고구마),떡볶이 선택(쿠치나 떡볶이),떡볶이 매운맛 조절선택(보통맛),감자튀김 선택(감자튀김),음료 변경 선택(코카콜라 500mL),사이드 메뉴 추가선택(미트 스파게티 추가))",맛있어요 또 주문할거에요,4,5,3,5.0,2022-08-20 16:31:42,0,1,1012326
ha**,베이컨체다/1(도우 선택(L)),맛있게 먹었어요..,5,5,5,5.0,2022-08-11 04:42:11,1,0,1012326
ju**,"[가성비갑]떡볶이 세트/1(L피자 선택(미트&씨푸드),떡볶이 선택(쿠치나 떡볶이),떡볶이 매운맛 조절선택(보통맛),감자튀김 선택(감자튀김),음료 변경 선택(제로 코카콜라 1.25 L변경),기타 추가선택(갈릭디핑 소스추가))","맛있어요 가격도 적당하고 양도 적당하고
다음에 또 시킬게요",5,5,5,5.0,2022-08-01 18:09:18,0,1,1012326
dl**,"쿠치나스파게티세트L/1(피자 L 선택(베이컨체다),스파게티 선택(미트스파게티),음료 추가 선택(코카콜라500mL))",역시나맛있슴 ㅋㅋ 또시켜먹는이유가잇지,5,5,5,5.0,2022-07-31 04:13:51,1,0,1012326
dl**,레드페퍼로니/1(도우 선택(L)),페페로니 피자만 거의 먹는데 최근 먹어본 피자집중에 제일 맛있었어요,5,5,5,5.0,2022-07-24 00:43:42,1,0,1012326
