UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
mn**,찹쌀탕수육＋해물쟁반짜장1/1(쟁반변경 추가선택(해물 불 쟁반으로변경)),맛있습니다 또 시켜먹을게요,5,5,5,5.0,2023-05-21 19:13:08,1,0,1025049
my**,（가성비 甲）탕수육＋짜장＋짬뽕/1,"잘 먹었습니다 모두 무난한 편이지만
짜장은 좀 묽네요",5,4,5,5.0,2023-05-21 10:58:00,1,1,1025049
hu**,"간짜장/1(추가 선택(곱빼기 추가)),탕수육/1(사이즈 선택(大))","탕수육 양도 많고 튀김색도 깨끗해서 맛있게 먹었어요.
간짜장은 곱배기 시켰더니 짜장 소스가 조금 부족했지만
그래도 맛있었습니다. 사업 번창 하세요.",5,5,5,5.0,2023-05-20 13:07:47,1,0,1025049
ks**,찹쌀탕수육/1(사이즈 선택(중)),굿굿 오늘도 맛있게 잘먹었어요 ^^,5,5,5,5.0,2023-05-19 19:43:01,1,0,1025049
ji**,탕수육＋짬뽕1/1(추가 선택(곱빼기 추가)),맛있게 잘 먹었습니다!,5,5,5,5.0,2023-05-15 03:05:12,1,0,1025049
mm**,"찹쌀탕수육＋짜장2/1(곱빼기 추가 선택(추가 안함)),간짜장/1(추가 선택(곱빼기 추가)),해물쟁반짜장/1,삼선짬뽕/1","맛있게잘먹었습니다
다만 쟁반짜장 소스가부족했어요 면도불고요 ㅠㅠ
나머지 메뉴는 모두좋았습니다",5,4,5,5.0,2023-05-13 19:27:06,1,1,1025049
sk**,탕수육＋짜장1/1(간자짱 변경선택(간짜장으로변경)),"간짜장은 적당히 달면서 맛있고, 탕수육은 딱딱하지 않고 적당히 바삭하네요! 탕수육 소스도 느끼하지 않게 잡아줍니다 잘 먹었습니다~~",5,5,5,5.0,2023-05-13 17:51:22,1,0,1025049
ks**,찹쌀탕수육/1(사이즈 선택(중)),"역시 너무 맛있어요 우리동네. 탕수육 맛집 입니다. 
다른집 하고 탕수육 소스 맛부터 달라요. 찐한 탕수육 소스 너무 맛있어요. 찹쌀창수육 쫀득하니 너무 맛나요.  
오늘도 맛있게 잘먹었어요. ^^",5,5,5,5.0,2023-05-09 18:20:51,1,0,1025049
k8**,"국물작은공기/2,（가성비 甲）탕수육＋짜장＋짬뽕/1(추가 선택(짬뽕 곱빼기 추가),간자짱 변경선택(간짜장 （곱） 으로변경)),간짜장/1(추가 선택(곱빼기 추가)),볶음밥/1(추가 선택(곱빼기 추가))",짜장면은 좀 싱겁네요. 앞으로 장을 추가 주문해야겠어요.,4,4,5,5.0,2023-05-06 19:52:06,0,1,1025049
zy**,"짜장면/1,삼선짬뽕/1(추가 선택(곱빼기 추가))",거리가 가까워서 그런지 면이 하나도 불지 않고 너무 맛있었어요. 늘 시켜먹을만합니다^^,5,5,5,5.0,2023-05-04 20:40:18,1,0,1025049
