UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,HasPicture,BiasFree,RestaurantID
is**,모듬물회/1,"개인적으론 양념이 따로 와서 섞어 먹을 수 있으면 더 좋겠지만 가게 방침이 있을테니..
맛있게 잘 먹었습니다.",5,5,5,5,2023-05-17 02:50:17,1,0,361187
qk**,대광어회 혼술/1,혼술용으로 주문해서 그런가요~ 회랑 튀김 딱 두가지 오는군여~,4,5,4,5,2023-03-27 09:19:35,1,1,361187
fb**,모듬물회/1,존맛탱구리 물회강추,5,5,5,5,2023-02-24 15:34:21,1,0,361187
se**,골뱅이무침/1,골뱅이 무침 아주 맛있게 잘먹었습니다 둘이서 소면 더 삶아서 먹었어요 양념 넘나맛나용,5,5,3,4,2023-01-28 21:03:15,0,1,361187
mi**,"원조산낙지 한우 육회탕탕이/1,대광어회＋우럭회/1","주말인데 늦지않개 배송되고 
해산물도 신선하네요~~
석화도 넘 잘 먹었습니당^^",5,5,5,5,2023-01-07 22:32:13,1,0,361187
sk**,광어 회무침/1,맛있게 잘먹었습니다.,5,5,4,4,2022-12-20 17:39:30,0,1,361187
ro**,"한우육회/1,모듬물회/1",진짜 육회맛집이네요 존맛탱,5,5,5,5,2022-12-16 21:10:09,1,0,361187
gk**,"홍어회/1,모듬물회/1",양도많고  맛있게 잘먹었습니다,5,5,5,5,2022-12-03 23:32:43,1,0,361187
ka**,원조산낙지 한우 육회탕탕이/1,여기 육회전문점 아닌데 왜케 맛있어요????? 미치겄네ㅠㅠ 포장&배달로 늘 시켜먹는거지만 오늘은 더 맛있었네영 흐흐,5,5,5,5,2022-09-13 23:20:10,0,1,361187
yo**,"대광어회＋우럭회/1,광어초밥 10p/1",여긴 말이 필요없는곳이져ㅎㅎ항상 잘먹고있습니다^^,5,5,5,5,2022-08-15 21:19:16,0,1,361187
11**,원조산낙지 한우 육회탕탕이/1,양 많고 낙지 신선하고 좋았어요~먹다 남아서 다음날은 육회비빔밥으로 먹었네요. 근데 탕탕이 낙지 눈이 그대로 들어가있어서 빼고 먹었어요...낙지 좀만 더 잘게 썰어주시면 더 편할듯!,5,5,5,5,2022-07-22 17:58:33,1,0,361187
jc**,광어물회/1,양도 많고 너무 맛있어요!!!!!!!!,5,5,5,5,2022-07-02 20:58:18,1,0,361187
yo**,대광어회＋우럭회/1,가끔시켜먹는데 회도싱싱!! 같이 오는 김치전도맛있고ㅋㅋ만냥회 좋아여,5,5,5,5,2022-06-13 19:23:35,1,0,361187
